Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.21375	111	0	2	3	3	3	3	-0.093	-0.1236	0.992500	0.346560	0.767057
m.21376	204	3	2	3	0	4	0	-0.850	-0.9669	0.442765	0.610897	0.123689
m.21379	246	18	26	21	25	20	19	0.191	0.6747	0.043644	0.006573	0.692547
m.21388	376	2	0	0	0	3	0	-0.060	-0.0580	0.970783	0.296440	0.781697
m.21390	125	21	24	22	28	19	25	0.236	0.8042	0.015752	0.002262	0.666237
m.21416	355	2	3	3	2	2	1	-0.456	-0.5770	1.000000	0.576718	0.492576
m.21438	701	17	21	18	17	23	12	-0.032	-0.0975	0.986191	0.326793	0.773468
m.21445	216	0	1	0	0	1	0	-0.396	-0.3884	1.000000	0.510442	0.650894
m.21457	115	3	12	10	13	8	13	0.267	0.6509	0.051959	0.007891	0.697828
m.2146	314	0	2	3	3	4	1	-0.068	-0.0938	0.985070	0.323967	0.774314
m.2147	314	5	8	4	7	6	10	0.400	0.7105	0.033323	0.004954	0.684849
m.21474	364	3	2	3	1	5	0	-1.003	-1.1410	0.191185	0.600464	0.047038
m.21495	148	0	2	1	2	2	3	0.147	0.1575	0.702512	0.143225	0.795369
m.215	195	21	29	24	23	22	22	-0.001	-0.0048	0.935490	0.255560	0.789986
m.2150	326	8	7	9	6	7	10	-0.350	-0.6846	0.948015	0.598561	0.377395
m.21521	685	0	0	1	0	2	0	-0.393	-0.4054	1.000000	0.518083	0.639505
m.21525	176	3	3	0	0	1	0	-0.297	-0.2659	0.999983	0.444677	0.717548
m.21529	322	0	1	1	1	2	3	-0.522	-0.4966	1.000000	0.553215	0.568598
m.21538	175	5	9	3	7	4	4	0.840	1.3687	0.000045	0.000005	0.597758
m.21583	404	0	0	0	0	0	1	-0.279	-0.2688	0.999978	0.446451	0.716256
m.21596	525	19	5	16	12	16	15	-0.294	-0.8786	0.622415	0.612680	0.186451
m.2164	240	3	4	3	3	3	3	0.011	0.0155	0.916804	0.240211	0.792298
m.21665	130	4	1	1	5	5	1	1.008	1.2315	0.000231	0.000027	0.608584
m.21674	280	6	4	3	3	4	3	-0.091	-0.1225	0.992283	0.345734	0.767343
m.21683	274	0	0	0	1	1	0	-0.433	-0.3719	1.000000	0.502684	0.661420
m.21690	240	3	8	4	7	6	4	0.514	0.8749	0.008578	0.001199	0.653721
m.21691	163	0	0	0	0	0	1	-0.213	-0.2054	0.999828	0.405433	0.741772
m.217	121	21	19	7	32	18	16	1.478	3.5491	0.000000	0.000000	0.558010
m.21702	178	3	2	3	2	2	3	-0.375	-0.4823	1.000000	0.548333	0.580822
m.2171	309	5	6	3	3	4	3	-0.015	-0.0207	0.948026	0.267710	0.787845
m.21710	219	0	0	1	3	4	0	0.510	0.6320	0.059508	0.009097	0.702108
m.21736	444	5	6	1	6	0	9	1.177	1.5954	0.000002	0.000000	0.585098
m.21772	262	6	6	3	0	2	7	-0.839	-0.9739	0.429672	0.610609	0.119459
m.21798	281	8	7	9	4	8	3	-0.738	-1.2473	0.104346	0.593162	0.023330
m.218	310	30	33	34	37	35	36	0.110	0.4496	0.193566	0.031553	0.745582
m.21819	1189	0	9	3	3	6	1	0.027	0.0391	0.891146	0.222684	0.794393
m.21828	279	1	0	1	0	1	1	-0.500	-0.4803	1.000000	0.547632	0.582499
m.21832	170	1	0	0	0	0	0	-0.352	-0.3094	1.000000	0.470190	0.696797
m.21842	395	21	28	45	26	28	24	-0.539	-2.2097	0.000006	0.561547	0.000001
m.2185	737	6	7	4	3	5	0	-0.381	-0.5358	1.000000	0.565482	0.533026
m.21863	436	1	1	0	0	4	1	-0.077	-0.0764	0.978948	0.310619	0.778084
m.21864	258	1	3	0	1	2	0	-0.250	-0.2334	1.000000	0.424116	0.731189
m.21876	142	2	4	4	4	6	4	-0.064	-0.1053	0.988357	0.332734	0.771634
m.21911	295	0	0	0	4	5	7	0.982	1.1173	0.000808	0.000102	0.620096
m.21939	120	0	3	3	2	3	3	-0.302	-0.3662	1.000000	0.499925	0.664937
m.21993	204	0	1	1	0	0	0	-0.437	-0.4191	1.000000	0.523983	0.629916
m.22064	312	2	0	1	0	0	3	-0.236	-0.2411	1.000000	0.429099	0.728093
m.22085	331	4	10	9	6	9	7	-0.296	-0.6064	0.996920	0.583770	0.462036
m.2212	675	3	3	9	7	6	1	-0.216	-0.4495	1.000000	0.536274	0.607306
m.22122	295	0	0	0	1	1	0	-0.210	-0.1990	0.999680	0.401044	0.744046
m.22127	173	1	0	0	3	3	3	0.671	0.7772	0.019675	0.002854	0.671364
m.22180	238	0	0	0	3	5	0	0.610	0.7303	0.028593	0.004220	0.680727
m.22205	653	7	5	3	11	21	4	1.243	2.1241	0.000000	0.000000	0.568118
m.22210	207	2	12	0	4	0	9	0.861	1.0688	0.001341	0.000173	0.625766
m.2223	305	1	0	0	0	0	0	-0.410	-0.3815	1.000000	0.507239	0.655358
m.22271	234	1	3	1	3	3	4	0.570	0.6287	0.060919	0.009324	0.702863
m.22274	438	10	9	10	11	13	9	0.094	0.2180	0.581303	0.109932	0.790094
m.22282	310	12	20	18	16	7	18	-0.082	-0.2476	1.000000	0.433253	0.725415
m.2229	343	7	1	3	1	4	4	-0.769	-0.7921	0.797136	0.609990	0.264391
m.22295	361	0	0	3	2	0	0	-0.472	-0.5662	1.000000	0.573929	0.503463
m.223	287	0	1	4	0	5	1	-1.228	-1.3793	0.042973	0.585111	0.008623
m.22300	797	0	3	3	1	2	0	-0.873	-0.9927	0.395670	0.609755	0.108622
m.22305	311	1	2	1	1	1	1	-0.461	-0.4306	1.000000	0.528761	0.621581
m.22307	275	3	3	4	3	8	9	-0.309	-0.4487	1.000000	0.535964	0.607924
m.22336	329	0	2	0	0	0	3	-0.114	-0.0968	0.985983	0.326259	0.773629
m.22339	1615	2	1	0	3	4	0	0.712	0.7912	0.017544	0.002532	0.668681
m.22354	142	0	0	1	2	2	1	0.210	0.2292	0.558454	0.104381	0.788736
m.22358	156	4	0	6	2	2	3	-0.891	-1.2879	0.080847	0.590535	0.017433
m.22365	587	6	11	9	4	15	6	-0.663	-1.1205	0.213004	0.601888	0.053312
m.22377	200	3	3	3	3	4	1	-0.086	-0.1215	0.992088	0.344982	0.767602
m.22382	236	1	1	1	0	1	0	-0.550	-0.5242	1.000000	0.562018	0.543861
m.22392	222	12	12	12	18	14	15	0.405	1.0815	0.001176	0.000151	0.624234
m.22394	559	17	21	12	13	14	13	0.117	0.3038	0.411865	0.072280	0.777108
m.22405	246	7	5	6	10	5	9	0.450	0.9775	0.003324	0.000447	0.637825
m.2241	107	3	4	3	4	4	4	0.271	0.3863	0.274934	0.046036	0.760228
m.22412	708	9	2	1	10	7	4	1.637	2.2989	0.000000	0.000000	0.565026
m.22424	314	4	4	4	7	5	10	0.448	0.8001	0.016298	0.002344	0.667003
m.22426	144	3	4	1	3	3	0	0.527	0.7028	0.035341	0.005269	0.686479
m.22427	401	3	6	4	5	5	6	0.071	0.1200	0.771678	0.166538	0.796749
m.22434	265	4	3	3	3	2	1	-0.070	-0.0963	0.985832	0.325877	0.773744
m.2244	1940	2	4	4	9	5	3	0.641	1.1574	0.000526	0.000065	0.615769
m.22444	205	0	0	0	2	0	1	0.250	0.2515	0.513288	0.093902	0.785711
m.22447	261	0	11	3	5	6	1	0.442	0.7390	0.026709	0.003930	0.678947
m.22448	329	3	3	3	3	3	3	0.015	0.0205	0.911728	0.236465	0.792795
m.22449	384	5	4	6	4	6	6	-0.386	-0.6860	0.946694	0.598774	0.375868
m.22509	381	0	0	1	0	0	0	-0.539	-0.4856	1.000000	0.549479	0.578037
m.22510	131	0	1	0	0	4	0	-0.230	-0.2204	1.000000	0.415549	0.736232
m.22518	514	18	17	19	20	14	18	0.019	0.0568	0.869087	0.209824	0.795545
m.22535	540	0	0	0	0	1	0	-0.202	-0.2003	0.999714	0.401939	0.743589
m.22539	256	8	8	4	4	7	7	-0.050	-0.0792	0.980032	0.312772	0.777500
m.22541	115	0	0	0	1	1	3	-0.166	-0.1608	0.997608	0.374025	0.756557
m.22542	615	99	144	121	199	121	192	0.533	5.0409	0.000000	0.000000	0.557411
m.22547	139	0	0	0	3	0	4	0.651	0.7934	0.017228	0.002484	0.668265
m.22551	320	4	1	1	1	2	0	-0.503	-0.5077	1.000000	0.556851	0.558829
m.22556	121	0	0	1	2	3	0	-0.025	-0.0265	0.952159	0.272163	0.786993
m.22580	202	3	2	4	7	6	4	0.426	0.6873	0.039731	0.005956	0.689803
m.22589	501	0	1	1	1	0	0	-0.493	-0.4933	1.000000	0.552108	0.571455
m.22619	255	3	0	0	2	1	0	0.394	0.3962	0.260823	0.043474	0.758007
m.22671	529	1	2	3	1	3	3	-0.949	-1.0738	0.270028	0.605042	0.070085
m.22676	166	2	3	0	3	1	6	0.673	0.7991	0.016434	0.002364	0.667190
m.22685	890	0	2	0	0	0	0	-0.522	-0.4927	1.000000	0.551905	0.571972
m.2269	469	0	2	0	2	3	0	0.280	0.2995	0.419859	0.073905	0.777887
m.22691	209	1	0	3	1	2	0	-0.885	-0.9797	0.418998	0.610358	0.116035
m.227	359	3	6	7	6	5	9	-0.142	-0.2642	0.999993	0.443633	0.718299
m.22707	617	0	3	0	0	0	0	-0.382	-0.3416	1.000000	0.487548	0.679433
m.22737	450	2	1	1	1	3	1	-0.596	-0.5969	0.999983	0.581578	0.472034
m.22746	109	1	1	0	3	3	0	0.511	0.5903	0.079569	0.012340	0.711787
m.22755	303	0	0	0	0	1	0	-0.428	-0.3757	1.000000	0.504501	0.659041
m.2278	237	0	0	0	2	2	0	0.126	0.1245	0.763757	0.163639	0.796664
m.22782	553	7	14	10	13	11	7	0.266	0.6374	0.057260	0.008737	0.700878
m.22784	250	0	2	0	1	3	1	-0.221	-0.2066	0.999847	0.406251	0.741339
m.22792	194	0	0	1	0	0	1	-0.534	-0.5136	1.000000	0.558731	0.553537
m.22799	396	0	0	0	0	1	0	-0.317	-0.2910	0.999984	0.459685	0.705940
m.22806	335	0	0	0	3	0	0	0.459	0.5404	0.110858	0.017490	0.723692
m.22810	245	6	13	7	9	8	12	0.182	0.4005	0.254855	0.042397	0.757033
m.22850	470	2	4	4	8	7	6	0.581	1.0446	0.001715	0.000224	0.628782
m.22904	580	11	19	18	18	18	19	0.055	0.1589	0.699806	0.142393	0.795289
m.22921	1220	6	6	3	5	10	4	0.511	0.7889	0.017879	0.002582	0.669119
m.22925	162	0	1	0	2	1	3	0.206	0.2365	0.543602	0.100866	0.787792
m.22934	136	3	1	1	3	6	1	0.416	0.4997	0.143394	0.022946	0.733532
m.22940	466	22	22	30	21	28	19	-0.310	-1.1429	0.189255	0.600332	0.046488
m.22944	994	57	81	69	87	85	64	0.268	1.6897	0.000000	0.000000	0.581078
m.22952	530	9	6	9	17	7	15	0.714	1.7091	0.000000	0.000000	0.580315
m.22956	201	1	1	1	2	0	0	0.019	0.0205	0.911728	0.236465	0.792795
m.22958	120	0	0	1	0	0	1	-0.460	-0.4424	1.000000	0.533501	0.612752
m.22977	195	0	0	0	0	1	0	-0.382	-0.3444	1.000000	0.488995	0.677838
m.230	211	24	21	24	30	23	25	0.254	1.0006	0.002657	0.000354	0.634596
m.23013	106	2	0	0	3	1	1	0.662	0.7642	0.021857	0.003186	0.673902
m.23037	263	11	13	7	11	6	15	0.360	0.8503	0.010643	0.001502	0.657927
m.23042	858	9	7	10	11	12	4	0.048	0.1060	0.795573	0.175724	0.796870
m.23072	302	6	7	7	4	6	6	-0.564	-0.9114	0.553428	0.612465	0.161084
m.23079	454	1	3	3	0	4	0	-0.929	-0.9629	0.450346	0.611053	0.126154
m.2309	217	3	2	1	2	5	0	0.045	0.0565	0.869480	0.210040	0.795529
m.23103	397	5	6	3	3	3	3	-0.053	-0.0740	0.977987	0.308772	0.778577
m.23110	258	5	9	7	9	7	4	0.172	0.3592	0.316195	0.053665	0.766125
m.23144	148	0	1	0	0	0	0	-0.306	-0.2863	0.999960	0.456934	0.708188
m.23145	569	0	0	1	3	2	0	0.363	0.4362	0.209058	0.034258	0.748757
m.23157	316	3	3	3	5	3	3	0.438	0.6402	0.056124	0.008555	0.700243
m.2316	597	0	2	0	1	2	0	-0.304	-0.3121	1.000000	0.471696	0.695409
m.2317	307	2	3	6	4	6	3	-0.336	-0.5396	1.000000	0.566587	0.529422
m.23172	335	2	3	3	0	1	1	-0.958	-1.0072	0.370660	0.609022	0.100774
m.232	1282	10	9	9	11	12	15	0.327	0.7808	0.019106	0.002768	0.670669
m.23218	266	0	0	0	1	1	0	-0.273	-0.2632	0.999988	0.443017	0.718739
m.23233	725	8	15	10	15	16	10	0.362	0.9073	0.006413	0.000885	0.648419
m.23247	172	12	11	9	10	15	7	0.085	0.1912	0.635809	0.123998	0.792873
m.2327	164	2	3	1	4	2	0	0.795	0.9480	0.004401	0.000598	0.642131
m.23275	219	7	9	7	5	8	6	-0.305	-0.5773	1.000000	0.576794	0.492271
m.23328	172	2	3	1	2	3	1	0.090	0.0990	0.807061	0.180409	0.796849
m.23347	148	0	3	0	0	2	0	-0.365	-0.3406	1.000000	0.487028	0.679999
m.23354	104	0	0	0	0	0	1	-0.446	-0.4073	1.000000	0.518915	0.638197
m.23358	103	6	0	3	0	1	0	-1.147	-1.1426	0.189559	0.600352	0.046575
m.23371	196	16	13	16	12	16	10	-0.272	-0.7527	0.863706	0.606929	0.304363
m.23377	644	0	0	3	1	3	3	-0.902	-1.0495	0.304029	0.606589	0.080304
m.23397	127	8	7	3	13	11	13	1.410	2.9017	0.000000	0.000000	0.559986
m.23436	547	0	0	0	0	0	3	-0.143	-0.1380	0.994944	0.357306	0.763185
m.23454	187	30	27	24	47	38	33	0.706	2.7249	0.000000	0.000000	0.560945
m.23459	176	1	0	0	1	2	0	-0.288	-0.2756	0.999964	0.450569	0.713177
m.2353	1773	4	12	13	4	12	7	-1.102	-1.9581	0.000140	0.565008	0.000023
m.23575	291	14	18	15	13	17	18	-0.065	-0.1793	0.998907	0.387279	0.750723
m.23588	389	0	1	0	2	2	0	0.227	0.2582	0.499872	0.090902	0.784722
m.23594	226	0	1	0	0	1	0	-0.366	-0.3327	1.000000	0.482881	0.684411
m.23599	895	112	189	153	157	147	118	0.027	0.2243	0.568446	0.106786	0.789344
m.2360	1533	14	9	13	6	8	6	-0.718	-1.5628	0.009493	0.576328	0.001727
m.23602	166	10	11	15	10	9	12	-0.344	-0.8221	0.739631	0.611514	0.235668
m.23607	647	10	27	27	22	26	27	-0.121	-0.4189	1.000000	0.523899	0.630059
m.23611	241	13	29	27	23	22	19	-0.158	-0.5688	1.000000	0.574610	0.500860
m.23613	106	5	5	4	8	5	3	0.508	0.9234	0.005534	0.000759	0.645883
m.23617	128	2	1	1	2	3	1	0.221	0.2518	0.512685	0.093766	0.785668
m.23626	176	0	5	0	1	3	0	-0.229	-0.2294	1.000000	0.421500	0.732765
m.23629	351	9	9	9	8	13	7	-0.037	-0.0741	0.978027	0.308849	0.778556
m.23632	169	3	3	3	5	4	10	0.429	0.6577	0.049453	0.007492	0.696307
m.23641	168	0	2	3	3	2	3	-0.054	-0.0772	0.979262	0.311235	0.777918
m.23661	550	5	5	6	7	3	3	0.164	0.3004	0.418180	0.073563	0.777725
m.23671	219	4	5	4	9	7	1	0.686	1.2362	0.000219	0.000026	0.608162
m.23676	166	2	0	1	0	0	1	-0.389	-0.3785	1.000000	0.505828	0.657271
m.23685	446	46	89	51	69	52	45	0.323	1.7661	0.000000	0.000000	0.578188
m.23696	547	3	0	0	0	2	0	-0.165	-0.1634	0.997829	0.375905	0.755762
m.23699	552	8	29	30	43	22	54	0.390	1.7279	0.000000	0.000000	0.579596
m.23716	147	4	10	10	10	9	10	0.078	0.1736	0.671028	0.133829	0.794320
m.23728	760	0	1	3	0	2	0	-0.908	-1.0368	0.323035	0.607359	0.086082
m.23737	412	18	27	18	20	18	18	0.125	0.4309	0.215437	0.035379	0.750004
m.23776	270	0	6	3	3	7	3	0.117	0.1492	0.718376	0.148216	0.795804
m.23795	157	0	0	0	2	0	1	0.427	0.4171	0.232731	0.038438	0.753223
m.23801	309	0	0	0	0	0	4	-0.154	-0.1581	0.997359	0.372066	0.757374
m.23814	289	5	5	7	4	6	7	-0.518	-0.8230	0.737836	0.611549	0.234833
m.23817	738	0	2	4	3	9	7	-0.166	-0.2491	1.000000	0.434204	0.724788
m.23821	306	54	52	46	51	51	48	0.120	0.6247	0.062668	0.009605	0.703781
m.23824	188	9	18	12	15	10	12	0.229	0.5923	0.078490	0.012165	0.711317
m.23859	213	0	1	1	5	5	7	0.984	1.3029	0.000100	0.000011	0.602580
m.23867	427	4	3	3	5	8	3	0.592	0.8057	0.015556	0.002233	0.665957
m.23871	448	0	1	1	0	3	0	-0.566	-0.5397	1.000000	0.566616	0.529327
m.23900	193	3	0	0	1	0	1	-0.420	-0.3861	1.000000	0.509381	0.652392
m.23918	356	2	3	1	1	3	1	-0.437	-0.4355	1.000000	0.530749	0.617949
m.23926	521	2	4	6	4	4	3	-0.401	-0.6861	0.946600	0.598789	0.375759
m.23962	496	0	2	3	6	1	6	0.644	0.9655	0.003729	0.000503	0.639552
m.23963	466	0	1	0	0	2	0	-0.360	-0.3315	1.000000	0.482244	0.685072
m.2398	398	2	1	0	0	1	0	-0.300	-0.2986	1.000000	0.464076	0.702230
m.23996	320	0	0	0	0	1	0	-0.489	-0.4613	1.000000	0.540753	0.598028
m.23997	257	5	5	4	5	3	1	0.106	0.1658	0.686384	0.138334	0.794862
m.24011	345	13	16	13	11	13	12	-0.157	-0.4164	1.000000	0.522838	0.631835
m.24013	131	0	0	0	0	0	6	-0.168	-0.1552	0.997073	0.369955	0.758242
m.24029	442	5	14	9	7	7	10	-0.184	-0.3894	1.000000	0.510902	0.650240
m.24046	310	0	1	1	0	2	0	-0.550	-0.5149	1.000000	0.559141	0.552362
m.24081	202	9	8	4	10	8	12	0.695	1.2947	0.000111	0.000013	0.603227
m.24092	176	2	0	3	0	1	0	-0.916	-1.0286	0.335762	0.607840	0.089978
m.24113	335	0	1	1	2	2	0	0.094	0.0992	0.806737	0.180274	0.796850
m.2412	527	4	6	3	3	8	1	-0.058	-0.0783	0.979689	0.312081	0.777689
m.24125	101	0	1	0	2	1	0	0.255	0.2452	0.525979	0.096785	0.786608
m.2413	303	0	0	1	0	0	0	-0.529	-0.4831	1.000000	0.548612	0.580149
m.24130	123	0	0	0	1	0	1	-0.423	-0.3926	1.000000	0.512363	0.648132
m.24137	338	1	7	3	1	5	1	-0.789	-0.8922	0.593673	0.612663	0.175639
m.24143	156	6	3	3	1	3	4	-0.789	-0.8699	0.640810	0.612634	0.193584
m.24161	162	1	0	0	1	0	1	-0.394	-0.3278	1.000000	0.480269	0.687093
m.24170	270	2	0	1	0	2	0	-0.504	-0.4771	1.000000	0.546502	0.585166
m.24183	283	3	2	1	1	1	0	-0.379	-0.3972	1.000000	0.514442	0.645069
m.24205	912	0	3	3	2	4	0	-0.460	-0.5505	1.000000	0.569679	0.518937
m.24213	244	0	0	3	0	0	0	-0.913	-1.0043	0.375576	0.609173	0.102308
m.24219	687	7	14	10	9	14	13	-0.127	-0.2949	1.000000	0.461947	0.704048
m.24224	138	0	0	1	1	1	0	-0.527	-0.5216	1.000000	0.561222	0.546254
m.2423	566	1	0	4	0	0	0	-1.277	-1.4823	0.019115	0.579847	0.003608
m.24247	254	0	1	3	1	2	0	-0.949	-1.0369	0.322882	0.607353	0.086035
m.2425	858	0	1	1	0	5	0	-0.314	-0.3540	1.000000	0.493882	0.672263
m.24250	139	2	0	0	0	2	0	-0.068	-0.0648	0.974017	0.301684	0.780406
m.24266	335	0	2	0	1	1	1	-0.437	-0.4103	1.000000	0.520219	0.636118
m.24290	586	0	2	0	1	2	0	-0.157	-0.1602	0.997552	0.373590	0.756740
m.24308	388	2	4	3	5	7	4	0.516	0.8110	0.014881	0.002131	0.664976
m.24310	205	2	2	1	0	4	0	-0.513	-0.4869	1.000000	0.549928	0.576934
m.24316	262	0	3	4	3	7	3	-0.333	-0.5175	1.000000	0.559954	0.550002
m.2433	832	0	0	1	1	7	0	-0.528	-0.5460	1.000000	0.568417	0.523291
m.24351	185	2	1	0	1	0	1	-0.302	-0.3005	1.000000	0.465162	0.701288
m.24356	255	1	0	0	2	2	0	0.285	0.2994	0.420046	0.073943	0.777905
m.2438	9514	9	5	22	4	15	42	-1.558	-3.1052	0.000000	0.558164	0.000000
m.24423	342	10	6	12	11	7	9	-0.055	-0.1333	0.994216	0.353813	0.764475
m.24451	280	0	0	3	0	2	1	-0.828	-0.9105	0.555300	0.612479	0.161748
m.24493	298	2	6	3	1	5	1	-0.766	-0.8951	0.587561	0.612646	0.173387
m.24508	120	0	0	1	0	0	0	-0.624	-0.5877	1.000000	0.579375	0.481606
m.24565	525	0	0	0	0	1	0	-0.393	-0.3587	1.000000	0.496232	0.669473
m.24569	99	6	6	6	8	6	3	0.296	0.5656	0.093969	0.014697	0.717646
m.24620	241	17	6	1	9	6	7	1.447	2.2036	0.000000	0.000000	0.566577
m.24660	142	0	0	0	0	0	1	-0.271	-0.2542	1.000000	0.437419	0.722634
m.247	406	3	1	0	1	4	1	-0.059	-0.0506	0.966960	0.290730	0.783042
m.24722	174	3	6	4	8	3	6	0.537	0.9528	0.004206	0.000571	0.641416
m.24851	900	32	39	37	38	38	39	0.024	0.1016	0.802834	0.178662	0.796863
m.24916	265	1	0	0	0	1	0	-0.126	-0.1183	0.991428	0.342573	0.768422
m.24926	333	5	7	21	6	10	18	-1.139	-2.6660	0.000000	0.559272	0.000000
m.24931	171	0	0	3	1	3	0	-0.836	-0.9559	0.463782	0.611311	0.130553
m.24936	844	2	6	1	5	3	3	0.789	1.0021	0.002618	0.000348	0.634391
m.24947	295	6	12	13	9	11	7	-0.302	-0.7575	0.856245	0.607369	0.299376
m.24948	811	2	2	7	1	7	1	-1.468	-1.8259	0.000657	0.567879	0.000111
m.2495	336	0	1	0	0	2	1	-0.174	-0.1509	0.996613	0.366814	0.759511
m.24952	767	1	2	1	1	3	0	-0.450	-0.4515	1.000000	0.537044	0.605753
m.24964	992	8	12	15	11	17	25	-0.240	-0.5749	1.000000	0.576184	0.494708
m.24975	251	12	13	12	12	12	9	0.047	0.1204	0.770980	0.166279	0.796742
m.24983	433	4	2	1	3	1	1	0.409	0.5261	0.121514	0.019266	0.727143
m.2503	175	0	3	4	0	0	3	-1.309	-1.5212	0.013725	0.578084	0.002543
m.25041	188	8	10	4	3	8	7	-0.260	-0.3773	1.000000	0.505260	0.658032
m.25047	221	11	17	10	14	14	12	0.383	0.9046	0.006572	0.000908	0.648850
m.25058	226	0	2	0	2	3	0	0.362	0.4060	0.247364	0.041051	0.755779
m.251	263	0	0	0	0	0	3	-0.169	-0.1776	0.998820	0.386074	0.751277
m.25100	471	0	1	1	1	2	4	-0.450	-0.4146	1.000000	0.522070	0.633107
m.25115	481	1	1	0	1	0	0	-0.315	-0.2833	0.999957	0.455164	0.709605
m.25121	520	1	4	4	4	1	0	-0.170	-0.2820	0.999964	0.454393	0.710214
m.25139	549	19	25	21	18	20	13	-0.137	-0.4422	1.000000	0.533422	0.612904
m.25151	247	1	1	0	4	1	0	0.834	0.9865	0.003048	0.000408	0.636552
m.25153	155	0	0	0	0	7	0	-0.010	-0.0090	0.938979	0.258760	0.789448
m.25161	139	0	0	0	0	0	1	-0.403	-0.3645	1.000000	0.499094	0.665974
m.25176	115	3	6	6	7	7	7	0.243	0.4879	0.154154	0.024773	0.736385
m.25190	620	0	0	3	0	0	0	-1.090	-1.2056	0.133638	0.595975	0.031044
m.25195	896	5	1	4	3	10	0	-0.362	-0.5038	1.000000	0.555589	0.562289
m.2520	559	1	5	0	11	4	7	1.864	2.6060	0.000000	0.000000	0.561762
m.25213	140	0	0	0	0	0	1	-0.292	-0.2683	0.999982	0.446146	0.716480
m.25217	316	5	0	1	1	0	0	-0.532	-0.4980	1.000000	0.553681	0.567379
m.25218	280	6	9	10	8	5	6	-0.216	-0.4695	1.000000	0.543772	0.591416
m.25244	393	2	7	7	9	4	13	0.259	0.5119	0.132915	0.021178	0.730579
m.25258	278	7	14	13	11	7	9	-0.147	-0.3910	1.000000	0.511634	0.649189
m.25260	257	5	4	6	6	7	4	-0.012	-0.0210	0.948245	0.267940	0.787802
m.25270	173	1	1	3	0	1	0	-1.127	-1.1651	0.167822	0.598782	0.040435
m.25292	283	4	5	3	3	3	3	-0.078	-0.0950	0.985440	0.324884	0.774041
m.2531	239	9	14	18	20	18	16	0.164	0.5212	0.125354	0.019908	0.728328
m.25311	287	1	0	0	1	3	3	-0.025	-0.0250	0.951112	0.271010	0.787217
m.25325	239	4	7	7	9	8	4	0.251	0.5281	0.119974	0.019009	0.726660
m.25327	306	0	4	3	1	3	1	-0.989	-1.1009	0.235653	0.603233	0.059914
m.25376	167	3	3	4	2	3	4	-0.719	-0.9112	0.553844	0.612468	0.161231
m.2539	1354	8	16	15	20	17	7	0.294	0.8739	0.008654	0.001210	0.653889
m.25392	246	0	1	0	0	0	0	-0.278	-0.2626	0.999993	0.442647	0.719003
m.25409	132	3	2	3	2	4	1	-0.350	-0.4325	1.000000	0.529536	0.620178
m.25410	350	12	19	21	21	21	22	0.023	0.0709	0.849809	0.199786	0.796206
m.2542	649	12	23	27	28	28	34	0.078	0.2685	0.479444	0.086424	0.783134
m.25428	275	0	0	0	0	1	0	-0.231	-0.2212	1.000000	0.416081	0.735928
m.25435	194	2	5	3	3	3	4	-0.166	-0.2274	1.000000	0.420185	0.733545
m.25446	279	0	1	0	0	0	0	-0.380	-0.3671	1.000000	0.500363	0.664385
m.255	815	4	13	12	13	13	6	0.130	0.3364	0.353817	0.060817	0.770841
m.25538	553	3	4	3	2	3	1	-0.509	-0.5778	1.000000	0.576920	0.491762
m.25546	453	13	20	19	19	19	15	0.018	0.0535	0.873383	0.212201	0.795358
m.25552	512	3	2	0	1	5	0	-0.085	-0.0742	0.978068	0.308926	0.778536
m.2558	405	2	0	4	0	3	0	-1.216	-1.3630	0.048392	0.586027	0.009824
m.25638	115	0	5	3	6	3	6	0.703	1.0942	0.001031	0.000132	0.622736
m.25678	189	11	15	18	13	20	16	-0.289	-0.8368	0.709910	0.612022	0.222221
m.25694	384	1	0	1	1	1	1	-0.492	-0.4743	1.000000	0.545504	0.587482
m.25703	334	4	2	0	3	4	1	0.859	0.8738	0.008662	0.001211	0.653906
m.2571	802	0	0	0	1	1	0	-0.312	-0.3185	1.000000	0.475229	0.692069
m.25715	184	0	0	0	1	0	0	-0.270	-0.2683	0.999982	0.446146	0.716480
m.25727	713	0	0	1	0	0	1	-0.563	-0.5602	1.000000	0.572333	0.509427
m.25744	213	8	9	6	7	7	7	0.202	0.3507	0.329918	0.056251	0.767912
m.25761	371	0	1	1	0	2	0	-0.600	-0.6158	0.993335	0.585853	0.452052
m.25763	303	2	1	4	5	4	1	0.172	0.2771	0.462603	0.082808	0.781746
m.25784	125	2	0	0	0	0	0	-0.236	-0.2232	1.000000	0.417410	0.735165
m.25801	239	34	36	28	53	40	34	0.651	2.7492	0.000000	0.000000	0.560796
m.25802	790	0	0	0	0	0	1	-0.200	-0.2085	0.999885	0.407543	0.740651
m.25826	146	12	11	12	12	12	12	0.023	0.0559	0.870265	0.210471	0.795495
m.25835	116	9	13	7	8	10	7	0.171	0.3213	0.380116	0.065941	0.773819
m.25869	277	6	3	6	5	6	3	-0.191	-0.3281	1.000000	0.480430	0.686930
m.25878	131	0	3	1	0	5	3	-0.328	-0.3489	1.000000	0.491300	0.675245
m.259	296	2	0	1	0	3	0	-0.533	-0.4837	1.000000	0.548821	0.579643
m.25912	450	0	1	0	2	2	0	0.187	0.1941	0.629945	0.122423	0.792605
