Protein	Len	S0	S0	S0	S0	S0	S0	S0	S0	S1	S1	S1	S1	S1	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.19764	354	3	4	5	5	4	2	4	4	5	3	5	5	3	4	4	4	0.528	0.4914	0.003903	0.000254	0.776946
m.19768	178	1	2	1	3	1	2	2	2	2	2	3	3	1	2	1	2	-0.069	-0.0625	0.502434	0.061971	0.939706
m.19801	196	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.704	-0.5613	0.999604	0.427490	0.992284
m.19802	135	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.665	-0.5839	0.998473	0.442034	0.991781
m.19805	110	4	4	5	3	4	5	4	4	5	4	4	5	5	4	5	6	1.180	1.2457	0.000000	0.000000	0.653985
m.19807	203	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	-0.457	-0.4201	0.984817	0.319168	0.993514
m.1983	176	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.581	-0.5828	0.998523	0.441347	0.991804
m.19866	117	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	-0.833	-0.7527	0.985751	0.522815	0.991513
m.19870	153	2	0	0	0	1	2	0	1	2	1	0	1	1	0	1	1	-0.612	-0.4986	0.999033	0.382715	0.993498
m.19899	782	3	1	5	1	2	3	2	2	2	2	0	3	1	2	2	0	0.194	0.1651	0.119639	0.009999	0.868443
m.19914	123	0	1	1	0	0	0	1	0	1	1	1	1	0	1	1	0	-0.750	-0.6867	0.990024	0.496895	0.990498
m.19922	158	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	-0.574	-0.5313	1.000000	0.406846	0.992928
m.19923	914	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	-0.571	-0.5316	1.000000	0.407060	0.992922
m.19927	386	0	6	3	1	1	1	3	1	2	2	1	2	2	2	2	1	0.062	0.0555	0.266761	0.025972	0.903748
m.19936	369	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	-0.892	-0.7697	0.985177	0.528435	0.992074
m.19949	302	0	0	0	1	0	0	0	1	1	2	1	0	1	1	1	1	-0.693	-0.6759	0.990946	0.491990	0.990496
m.1996	868	10	12	8	11	10	10	12	7	8	13	6	7	14	4	11	4	0.830	0.8104	0.000035	0.000002	0.712498
m.19966	302	6	8	6	9	5	6	4	5	9	3	7	7	3	6	4	7	0.567	0.5635	0.001507	0.000095	0.760521
m.19978	746	3	3	4	4	3	6	6	4	4	4	4	4	2	5	5	3	0.566	0.5182	0.002763	0.000177	0.770695
m.19983	183	2	1	3	4	4	2	2	2	4	3	5	2	2	2	3	2	0.277	0.2568	0.053081	0.004038	0.839938
m.19991	861	12	7	14	8	9	12	6	12	3	7	15	5	7	5	9	10	0.850	1.0688	0.000000	0.000000	0.673996
m.19993	588	2	1	1	1	1	1	0	1	1	4	2	3	4	3	1	1	-0.011	-0.0110	0.392948	0.043268	0.924583
m.2	157	5	4	4	4	4	5	3	4	7	5	5	5	5	5	6	4	1.431	1.3816	0.000000	0.000000	0.641694
m.20	400	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.807	-0.6954	0.989322	0.500706	0.990530
m.200	1142	20	17	26	23	21	22	25	20	22	23	23	23	24	23	21	19	2.501	2.7474	0.000000	0.000000	0.596020
m.20009	465	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	-0.699	-0.5602	0.999648	0.426760	0.992308
m.20013	565	5	11	12	11	6	8	10	10	7	10	11	11	10	9	10	5	1.508	1.2700	0.000000	0.000000	0.651598
m.20041	230	9	14	17	16	9	10	16	15	18	17	17	19	17	19	17	17	1.783	1.8213	0.000000	0.000000	0.616965
m.20062	124	2	0	2	0	1	3	0	3	2	1	0	3	1	3	1	0	-0.269	-0.2771	0.886448	0.197112	0.984181
m.20081	531	0	2	3	3	1	1	3	1	5	1	4	3	2	3	2	2	0.235	0.2426	0.060678	0.004677	0.844234
m.2011	367	0	0	0	0	1	0	0	0	0	1	0	0	2	0	1	1	-0.569	-0.4638	0.995095	0.355384	0.993805
m.20145	264	1	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0	-0.436	-0.4039	0.979142	0.305359	0.993160
m.20155	114	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.791	-0.7914	0.984867	0.535034	0.992965
m.20175	165	1	1	1	1	1	2	2	1	2	3	2	3	3	3	3	2	0.603	0.5325	0.002289	0.000146	0.767431
m.202	101	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	2	-0.144	-0.1291	0.644646	0.094099	0.957178
m.2022	539	1	3	3	3	2	0	2	3	2	6	3	4	5	1	7	3	0.765	0.8188	0.000030	0.000002	0.711063
m.20248	122	0	0	0	0	0	0	0	1	0	1	2	1	1	0	1	2	-0.578	-0.5227	1.000000	0.400658	0.993095
m.20249	222	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	-0.668	-0.5967	0.997621	0.449876	0.991508
m.20253	281	2	2	2	1	3	3	1	2	2	2	1	2	3	2	2	1	-0.317	-0.3103	0.920260	0.224734	0.987725
m.20256	148	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	-0.606	-0.5741	0.999014	0.435836	0.991997
m.2026	290	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.510	-0.4814	0.997488	0.369401	0.993698
m.20279	200	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	-0.832	-0.7683	0.985203	0.527988	0.992023
m.2030	436	0	4	0	3	1	0	4	0	3	1	2	1	1	1	2	2	-0.148	-0.1595	0.705138	0.111873	0.964164
m.20317	123	0	0	2	2	0	1	1	1	1	2	0	0	1	1	2	1	-0.502	-0.4668	0.995562	0.357800	0.993795
m.2032	373	4	3	7	2	4	3	3	7	7	7	7	4	6	5	7	7	1.360	1.3422	0.000000	0.000000	0.644994
m.20374	285	4	3	5	3	4	4	5	4	3	5	1	4	5	4	5	0	0.435	0.4142	0.010005	0.000677	0.795988
m.20468	481	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	-0.716	-0.5876	0.998232	0.444330	0.991700
m.20487	290	2	0	1	0	0	0	0	0	0	0	0	1	1	3	1	0	-0.113	-0.1072	0.598841	0.082505	0.951739
m.2050	233	0	4	2	2	0	0	2	0	2	2	4	1	2	1	2	1	-0.105	-0.0939	0.570410	0.075960	0.948283
m.20506	179	2	2	2	3	2	2	2	1	2	2	1	3	2	2	2	2	0.222	0.2133	0.079244	0.006285	0.853247
m.20509	361	1	2	2	4	2	1	2	2	1	2	1	2	2	2	2	1	-0.135	-0.1256	0.637426	0.092178	0.956331
m.20530	217	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.773	-0.7133	0.987988	0.508160	0.990690
m.20599	102	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	-0.498	-0.4558	0.993700	0.348893	0.993816
m.20617	373	1	0	3	1	0	0	1	1	0	1	0	1	0	2	1	2	-0.658	-0.6454	0.993626	0.477068	0.990701
m.20656	236	6	2	1	0	4	4	0	4	2	1	2	1	2	0	2	4	-0.015	-0.0156	0.402447	0.044736	0.925978
m.2066	222	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	-0.626	-0.5664	0.999404	0.430849	0.992169
m.20660	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.698	-0.6641	0.991958	0.486406	0.990541
m.2067	217	0	4	2	4	0	0	4	2	5	1	2	5	1	3	0	2	0.285	0.2594	0.051781	0.003930	0.839157
m.20683	314	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	-0.368	-0.3092	0.919260	0.223803	0.987622
m.20684	130	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	-0.484	-0.4261	0.986635	0.324239	0.993608
m.207	457	0	1	1	0	0	1	1	1	0	1	1	0	0	0	1	1	-0.773	-0.7096	0.988256	0.506661	0.990646
m.20764	128	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.684	-0.6772	0.990820	0.492591	0.990494
m.20784	421	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.604	-0.5668	0.999389	0.431111	0.992160
m.20818	279	2	0	2	0	1	2	0	1	0	0	0	0	1	1	0	0	-0.686	-0.6181	0.995968	0.462340	0.991098
m.20823	136	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	-0.842	-0.8015	0.984902	0.537895	0.993441
m.20828	231	2	2	2	1	1	0	0	1	2	2	1	1	2	0	3	1	-0.190	-0.1781	0.739836	0.123690	0.968091
m.2085	249	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.732	-0.7075	0.988394	0.505801	0.990624
m.20898	435	2	4	3	6	3	3	5	3	5	6	4	2	6	1	5	4	0.668	0.5706	0.001367	0.000086	0.758969
m.20912	285	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	-0.712	-0.6805	0.990553	0.494103	0.990492
m.20916	317	5	7	9	8	6	4	8	4	8	8	9	10	7	8	9	6	1.330	1.3161	0.000000	0.000000	0.647297
m.20918	315	0	3	2	3	3	2	3	1	4	2	2	4	2	3	2	3	0.474	0.4685	0.005204	0.000342	0.782430
m.20924	380	3	4	3	3	3	3	3	2	3	1	2	6	3	4	2	4	0.389	0.3535	0.019819	0.001396	0.812111
m.20930	647	23	33	32	33	20	24	36	29	39	37	33	38	34	37	33	30	2.262	3.4090	0.000000	0.000000	0.589942
m.20941	628	5	8	7	7	4	4	6	5	7	5	6	4	5	5	4	4	1.313	1.3810	0.000000	0.000000	0.641743
m.20945	770	4	1	4	3	4	2	4	1	3	5	2	4	3	1	6	2	0.705	0.6313	0.000578	0.000036	0.746147
m.20950	164	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	-0.735	-0.6456	0.993607	0.477172	0.990699
m.20951	166	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	-0.949	-0.8435	0.986423	0.548468	0.995746
m.20957	639	11	11	15	9	12	10	9	10	9	11	12	8	8	10	13	10	1.210	1.3571	0.000000	0.000000	0.643721
m.20959	229	4	10	5	8	5	6	7	4	8	4	4	10	7	8	7	1	1.413	1.3836	0.000000	0.000000	0.641532
m.20967	304	1	2	0	2	1	1	2	2	2	0	0	1	0	1	1	0	-0.766	-0.7119	0.988076	0.507596	0.990672
m.20978	138	4	4	4	5	4	5	4	3	4	4	5	6	3	5	5	4	0.830	0.7792	0.000058	0.000004	0.717939
m.20979	350	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	-0.851	-0.8596	0.987660	0.551995	0.996706
m.20992	502	1	0	1	1	1	0	0	1	1	0	0	2	1	0	0	0	-0.295	-0.2731	0.881860	0.193861	0.983692
m.21	461	16	26	27	27	14	17	27	31	23	21	30	31	22	23	22	33	2.961	5.0964	0.000000	0.000000	0.584907
m.21000	372	3	5	6	5	4	3	6	5	3	5	4	5	5	5	4	3	0.798	0.7043	0.000193	0.000012	0.731713
m.21001	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-0.434	-0.3881	0.972476	0.291766	0.992666
m.21002	259	0	0	3	1	1	1	1	2	0	1	1	0	2	0	2	0	-0.712	-0.6609	0.992242	0.484851	0.990561
m.21013	777	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	-0.573	-0.4787	0.997157	0.367276	0.993721
m.21018	369	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	-0.298	-0.2786	0.888140	0.198336	0.984361
m.21023	149	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	-0.510	-0.4593	0.994337	0.351741	0.993814
m.21024	188	1	0	1	2	2	1	1	1	2	3	2	2	1	2	1	0	-0.010	-0.0085	0.387817	0.042485	0.923822
m.21046	141	1	1	2	1	1	1	1	0	1	1	2	1	1	1	2	2	-0.304	-0.2623	0.868910	0.185179	0.982304
m.21047	294	0	3	4	3	3	4	3	2	3	5	3	3	4	3	5	3	0.418	0.4057	0.011043	0.000751	0.798183
m.21052	665	1	2	1	1	0	0	1	1	0	2	1	0	1	1	1	0	-0.792	-0.7051	0.988586	0.504809	0.990601
m.2107	529	4	3	7	5	6	6	7	6	9	5	8	7	6	7	7	6	1.541	1.7167	0.000000	0.000000	0.621265
m.21074	449	1	1	1	1	1	1	1	1	1	1	0	2	2	0	1	0	-0.510	-0.5209	1.000000	0.399349	0.993129
m.21131	238	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	-0.766	-0.7483	0.985942	0.521293	0.991388
m.21152	377	2	2	4	2	4	2	3	3	1	3	2	2	3	1	3	2	0.223	0.2151	0.077983	0.006174	0.852687
m.21153	225	1	2	3	2	1	1	2	1	2	2	2	2	2	3	3	3	0.061	0.0683	0.245409	0.023401	0.899640
m.21167	266	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.503	-0.5014	0.999213	0.384843	0.993457
m.21179	265	7	9	9	8	6	7	8	4	9	7	10	10	7	9	7	8	0.613	0.5985	0.000926	0.000058	0.752978
m.21180	384	1	0	0	0	1	0	1	1	2	1	0	0	1	2	0	0	-0.266	-0.2583	0.863902	0.182002	0.981765
m.212	347	1	1	2	2	1	2	2	3	2	2	3	2	2	0	2	1	0.009	0.0082	0.354211	0.037540	0.918684
m.21217	277	1	1	1	0	0	1	0	0	0	0	1	0	1	1	1	0	-0.921	-0.8095	0.985016	0.540071	0.993844
m.21223	127	0	1	2	0	0	1	1	1	1	1	2	1	2	1	2	1	-0.352	-0.3060	0.916302	0.221101	0.987317
m.21227	279	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	2	-0.810	-0.7145	0.987909	0.508642	0.990705
m.21267	565	0	0	0	0	1	0	0	1	3	1	0	0	1	0	0	0	-0.276	-0.2468	0.848863	0.172991	0.980139
m.21268	784	2	3	3	3	0	1	4	3	0	2	3	0	4	0	2	1	-0.174	-0.1659	0.717294	0.115860	0.965546
m.21281	322	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	-0.782	-0.7109	0.988159	0.507190	0.990661
m.21313	552	4	7	7	6	3	3	6	5	4	8	8	6	9	8	8	6	0.692	0.6083	0.000806	0.000050	0.750914
m.21346	340	4	3	4	2	4	3	4	3	3	3	3	3	3	2	3	3	0.501	0.4995	0.003520	0.000228	0.775038
m.2136	361	0	1	1	2	0	0	1	0	0	0	1	0	0	1	0	0	-0.643	-0.5479	1.000000	0.418453	0.992581
m.21375	111	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	-0.946	-0.8799	0.989784	0.556063	0.997892
m.21376	204	1	0	1	1	1	1	1	1	0	1	0	0	1	0	2	0	-0.424	-0.3929	0.974626	0.295906	0.992833
m.21379	246	6	9	8	8	6	6	9	6	9	7	7	8	6	8	7	6	1.228	1.1842	0.000000	0.000000	0.660407
m.21388	376	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	-0.732	-0.7258	0.987153	0.513065	0.990879
m.21390	125	7	8	7	9	7	7	7	8	9	7	9	9	6	10	6	8	1.131	1.3641	0.000000	0.000000	0.643133
m.21416	355	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	-0.829	-0.6527	0.992973	0.480786	0.990627
m.21438	701	5	7	7	9	6	6	5	5	6	8	4	5	8	6	7	4	1.245	1.1791	0.000000	0.000000	0.660965
m.21445	216	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	-0.660	-0.6085	0.996720	0.456849	0.991273
m.21457	115	1	5	5	4	1	1	3	2	5	2	4	3	3	5	3	5	0.478	0.4259	0.008720	0.000586	0.792999
m.2146	314	0	1	1	0	0	0	1	1	1	1	1	0	1	2	2	0	-0.477	-0.4207	0.985006	0.319676	0.993524
m.2147	314	2	3	2	2	0	3	3	1	2	1	3	2	2	3	3	4	0.042	0.0389	0.295993	0.029645	0.909042
m.21474	364	1	0	1	1	1	1	1	1	1	2	0	0	2	0	1	0	-0.329	-0.2725	0.881162	0.193374	0.983618
m.21495	148	0	1	0	1	0	0	0	1	1	1	1	0	1	1	0	1	-0.664	-0.5651	0.999439	0.429997	0.992199
m.215	195	7	10	9	9	7	7	10	7	7	8	8	8	6	8	8	7	0.820	0.6542	0.000413	0.000025	0.741508
m.2150	326	3	2	4	2	3	2	3	2	2	2	3	2	3	2	2	4	0.095	0.1076	0.186701	0.016790	0.886951
m.21521	685	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	-0.711	-0.6514	0.993074	0.480130	0.990639
m.21525	176	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	-0.716	-0.6104	0.996596	0.457949	0.991237
m.21529	322	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	-0.997	-0.9433	0.999969	0.566363	1.000000
m.21538	175	2	3	2	4	2	1	2	0	2	2	3	3	1	2	1	0	-0.088	-0.0877	0.557040	0.073036	0.946634
m.21583	404	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.692	-0.6402	0.994083	0.474364	0.990763
m.21596	525	6	1	6	2	6	7	2	5	5	6	6	3	4	4	6	4	0.685	0.7557	0.000086	0.000005	0.722152
m.2164	240	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	-0.649	-0.6298	0.994968	0.468813	0.990907
m.21665	130	1	0	1	0	2	1	1	0	2	1	1	2	2	1	2	0	-0.428	-0.3893	0.973031	0.292802	0.992709
m.21674	280	3	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	-0.428	-0.3903	0.973483	0.293664	0.992744
m.21683	274	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	-0.636	-0.5688	0.999286	0.432414	0.992115
m.21690	240	1	2	1	4	1	1	2	2	2	2	2	2	2	3	2	1	-0.014	-0.0145	0.400165	0.044381	0.925645
m.21691	163	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.770	-0.7409	0.986300	0.518670	0.991196
m.217	121	7	7	3	6	7	7	6	2	11	6	6	11	6	10	6	5	1.302	1.1777	0.000000	0.000000	0.661118
m.21702	178	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	-0.552	-0.5167	0.999917	0.396273	0.993206
m.2171	309	2	2	1	2	1	2	2	1	0	2	1	2	1	1	1	1	-0.437	-0.3871	0.972019	0.290903	0.992630
m.21710	219	0	0	1	0	0	0	0	0	1	3	0	1	0	1	1	0	-0.487	-0.4379	0.989826	0.334130	0.993741
m.21736	444	1	1	1	3	1	3	2	0	3	0	2	2	0	1	0	4	0.021	0.0221	0.327231	0.033780	0.914346
m.21772	262	2	2	1	1	3	1	3	1	0	1	3	0	0	0	1	2	-0.461	-0.4293	0.987558	0.326932	0.993651
m.21798	281	2	3	3	2	3	3	2	3	1	2	1	1	3	2	3	1	-0.146	-0.1373	0.661371	0.098702	0.959129
m.218	310	9	12	13	11	11	10	10	10	12	13	14	13	11	12	11	10	0.788	0.8599	0.000015	0.000001	0.704219
m.21819	1189	0	4	2	3	0	0	2	0	0	2	0	1	2	2	2	1	-0.201	-0.1952	0.769924	0.135162	0.971458
m.21828	279	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	-0.762	-0.7224	0.987377	0.511755	0.990821
m.21832	170	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.679	-0.6214	0.995676	0.464190	0.991041
m.21842	395	6	9	15	10	6	9	9	15	10	9	7	8	9	8	10	9	1.334	1.5187	0.000000	0.000000	0.631813
m.2185	737	2	1	1	3	2	2	3	2	2	2	0	0	1	1	2	0	-0.535	-0.4851	0.997885	0.372299	0.993662
m.21863	436	0	0	0	0	1	0	1	0	0	1	0	0	2	0	1	1	-0.836	-0.7018	0.988836	0.503430	0.990572
m.21864	258	1	1	0	0	0	0	2	0	0	0	0	1	2	0	0	0	-0.515	-0.4296	0.987641	0.327184	0.993655
m.21876	142	1	1	2	1	0	1	2	1	1	2	2	1	2	2	2	1	-0.120	-0.1102	0.605196	0.084033	0.952504
m.21911	295	0	0	0	0	0	0	0	0	1	2	3	1	1	2	2	2	-0.097	-0.0852	0.551649	0.071879	0.945963
m.21939	120	0	1	1	2	0	0	0	1	1	1	1	0	1	1	1	1	-0.447	-0.4451	0.991513	0.340105	0.993788
m.21993	204	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.810	-0.7012	0.988882	0.503178	0.990568
m.22064	312	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	-0.809	-0.7412	0.986282	0.518778	0.991203
m.22085	331	1	2	3	5	0	3	3	3	1	3	4	2	2	3	4	1	0.133	0.1274	0.161121	0.014107	0.880552
m.2212	675	0	0	3	1	2	1	2	3	2	2	1	3	2	2	2	0	0.142	0.1154	0.176304	0.015685	0.884429
m.22122	295	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	-0.835	-0.7743	0.985071	0.529887	0.992247
m.22127	173	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	-0.750	-0.6688	0.991539	0.488659	0.990518
m.22180	238	0	0	0	0	0	0	0	0	1	1	0	1	2	1	2	0	-0.421	-0.3806	0.968906	0.285284	0.992377
m.22205	653	3	1	0	3	3	1	1	2	4	5	3	4	9	3	7	0	1.189	1.1605	0.000000	0.000000	0.663031
m.22210	207	1	5	0	3	0	1	4	0	1	0	4	2	0	1	0	2	-0.225	-0.2076	0.790567	0.143829	0.973748
m.2223	305	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.674	-0.6500	0.993218	0.479422	0.990652
m.22271	234	0	1	1	1	1	0	1	0	1	1	2	1	1	1	1	1	-0.660	-0.6161	0.996130	0.461210	0.991133
m.22274	438	4	3	4	4	3	3	2	3	3	5	3	4	4	4	4	3	0.614	0.6030	0.000869	0.000054	0.752028
m.22282	310	4	7	7	7	4	4	6	5	4	2	7	7	2	5	3	5	0.508	0.4076	0.010803	0.000734	0.797691
m.2229	343	3	0	1	0	1	3	1	1	1	1	1	0	2	0	1	2	-0.438	-0.3705	0.963631	0.276538	0.991928
m.22295	361	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	-0.431	-0.3620	0.958783	0.269172	0.991497
m.223	287	0	1	2	0	0	0	0	1	0	3	1	0	2	0	0	0	-0.585	-0.4563	0.993788	0.349301	0.993816
m.22300	797	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	-0.629	-0.5722	0.999131	0.434615	0.992039
m.22305	311	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	-0.571	-0.5130	0.999780	0.393541	0.993271
m.22307	275	1	1	2	1	1	1	1	1	1	2	2	1	4	1	2	4	0.102	0.1034	0.192471	0.017411	0.888309
m.22336	329	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	-0.688	-0.6496	0.993254	0.479218	0.990656
m.22339	1615	0	0	0	0	1	1	1	0	0	3	0	0	1	3	0	0	-0.385	-0.3403	0.944577	0.250399	0.990161
m.22354	142	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	-0.584	-0.5111	0.999724	0.392130	0.993303
m.22358	156	2	0	2	0	0	2	0	2	1	0	1	0	1	1	1	1	-0.759	-0.6703	0.991427	0.489370	0.990512
m.22365	587	3	5	4	4	1	2	2	2	1	6	2	1	3	2	6	2	0.273	0.2548	0.054100	0.004123	0.840540
m.22377	200	1	1	2	1	1	1	1	0	1	2	1	1	1	1	1	0	-0.561	-0.5781	0.998790	0.438386	0.991908
m.22382	236	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	-0.903	-0.7995	0.984883	0.537339	0.993344
m.22392	222	4	5	4	3	4	4	4	4	6	4	6	6	5	6	5	4	0.245	0.2199	0.074699	0.005885	0.851200
m.22394	559	8	7	4	7	6	3	7	4	5	5	4	4	4	4	5	5	0.587	0.7556	0.000086	0.000005	0.722170
m.22405	246	3	2	2	1	2	2	2	2	3	2	4	3	2	4	1	2	0.217	0.2271	0.069988	0.005475	0.848978
m.2241	107	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	-0.208	-0.1762	0.736391	0.122451	0.967703
m.22412	708	3	0	0	2	3	3	0	1	3	2	2	3	2	4	3	1	0.355	0.3084	0.031884	0.002322	0.824767
m.22424	314	2	1	2	1	1	1	2	1	3	2	4	3	2	1	1	3	0.546	0.5243	0.002550	0.000163	0.769297
m.22426	144	1	1	1	1	1	1	2	0	1	1	0	1	1	1	1	0	-0.642	-0.6327	0.994738	0.470380	0.990864
m.22427	401	1	2	3	2	1	1	2	0	2	1	3	2	3	1	1	1	0.069	0.0671	0.247366	0.023633	0.900026
m.22434	265	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	0	-0.926	-0.8689	0.988550	0.553910	0.997257
m.2244	1940	0	2	3	2	0	2	0	0	2	1	1	3	2	4	2	1	-0.091	-0.0776	0.535186	0.068444	0.943900
m.22444	205	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	-0.679	-0.6506	0.993159	0.479726	0.990646
m.22447	261	0	5	1	4	0	0	2	1	3	2	1	1	1	1	3	0	-0.274	-0.2510	0.854464	0.176260	0.980746
m.22448	329	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.690	-0.7018	0.988836	0.503430	0.990572
m.22449	384	1	1	3	1	2	2	2	1	2	2	2	1	2	1	2	2	-0.322	-0.3095	0.919533	0.224057	0.987650
m.22509	381	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.860	-0.7189	0.987608	0.510388	0.990766
m.22510	131	0	0	0	1	0	0	0	0	0	1	0	0	2	0	1	0	-0.626	-0.5538	0.999874	0.422469	0.992451
m.22518	514	5	6	7	5	7	6	6	6	8	4	6	7	5	5	5	6	1.065	0.8305	0.000025	0.000001	0.709084
m.22535	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.555	-0.5226	1.000000	0.400586	0.993097
m.22539	256	3	4	1	2	3	2	2	2	1	2	2	1	3	2	2	3	-0.221	-0.1979	0.774513	0.137025	0.971967
m.22541	115	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	-1.080	-0.9371	0.999536	0.565501	0.999992
m.22542	615	34	48	43	46	33	32	50	38	67	41	64	66	37	66	43	64	2.753	4.1884	0.000000	0.000000	0.586587
m.22547	139	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	1	-0.279	-0.2612	0.867541	0.184303	0.982157
m.22551	320	1	0	0	0	1	2	1	1	1	1	0	0	0	0	1	0	-0.801	-0.8131	0.985092	0.541024	0.994031
m.22556	121	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	-0.738	-0.6845	0.990220	0.495912	0.990494
m.22580	202	1	1	2	1	1	1	0	1	2	2	2	2	2	3	2	1	-0.094	-0.0838	0.548612	0.071238	0.945585
m.22589	501	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	-0.739	-0.6504	0.993179	0.479624	0.990648
m.22619	255	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	-0.372	-0.3648	0.960430	0.271599	0.991645
m.22671	529	0	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	-0.620	-0.5588	0.999713	0.425827	0.992340
m.22676	166	1	1	0	1	0	1	1	0	1	0	3	0	0	2	1	1	-0.485	-0.4102	0.981477	0.310748	0.993315
m.22685	890	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.670	-0.6632	0.992049	0.485971	0.990546
m.2269	469	0	0	0	1	0	0	1	0	1	1	0	0	1	1	1	0	-0.747	-0.6941	0.989428	0.500144	0.990523
m.22691	209	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	-0.886	-0.8161	0.985165	0.541806	0.994191
m.227	359	1	3	2	2	1	1	1	3	1	2	5	3	2	2	1	1	-0.123	-0.1206	0.627047	0.089478	0.955106
