Protein	Len	S0	S0	S0	S0	S0	S0	S0	S0	S1	S1	S1	S1	S1	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.2212	675	0	0	3	1	2	1	2	3	2	2	1	3	2	2	2	0	-0.15	-0.1285	0.698162	0.112039	0.973936
m.22122	295	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	-0.603	-0.5768	0.999862	0.482111	0.999988
m.22127	173	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	-0.791	-0.7635	1	0.573809	1
m.22180	238	0	0	0	0	0	0	0	0	1	1	0	1	2	1	2	0	-0.469	-0.427	0.995554	0.365272	0.999807
m.22205	653	3	1	0	3	3	1	1	2	4	5	3	4	9	3	7	0	0.755	0.7702	0.000116	0.000008	0.756617
m.22210	207	1	5	0	3	0	1	4	0	1	0	4	2	0	1	0	2	-0.081	-0.0778	0.588847	0.083004	0.963301
m.2223	305	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.912	-0.8484	1	0.598151	1
m.22271	234	0	1	1	1	1	0	1	0	1	1	2	1	1	1	1	1	-0.562	-0.4733	0.999689	0.405089	0.999985
m.22274	438	4	3	4	4	3	3	2	3	3	5	3	4	4	4	4	3	0.445	0.4736	0.006708	0.000502	0.814214
m.22282	310	4	7	7	7	4	4	6	5	4	2	7	7	2	5	3	5	0.418	0.4458	0.009254	0.000704	0.820621
m.2229	343	3	0	1	0	1	3	1	1	1	1	1	0	2	0	1	2	-0.527	-0.5091	1	0.433784	0.999987
m.22295	361	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	-0.881	-0.7507	1	0.569312	1
m.223	287	0	1	2	0	0	0	0	1	0	3	1	0	2	0	0	0	-0.62	-0.5305	1	0.449931	0.999986
m.22300	797	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	-0.611	-0.52	1	0.442106	0.999987
m.22305	311	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	-0.837	-0.7226	1	0.558597	1
m.22307	275	1	1	2	1	1	1	1	1	1	2	2	1	4	1	2	4	-0.019	-0.0167	0.451535	0.055615	0.948375
m.22336	329	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	-0.615	-0.5518	1	0.465211	0.999985
m.22339	1615	0	0	0	0	1	1	1	0	0	3	0	0	1	3	0	0	-0.223	-0.2145	0.849537	0.174169	0.98765
m.22354	142	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	-0.731	-0.5923	0.999854	0.49202	0.999996
m.22358	156	2	0	2	0	0	2	0	2	1	0	1	0	1	1	1	1	-0.488	-0.4308	0.99608	0.368637	0.999836
m.22365	587	3	5	4	4	1	2	2	2	1	6	2	1	3	2	6	2	0.098	0.092	0.238869	0.024599	0.917995
m.22377	200	1	1	2	1	1	1	1	0	1	2	1	1	1	1	1	0	-0.497	-0.4456	0.997788	0.38159	0.999921
m.22382	236	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	-0.783	-0.7226	1	0.558597	1
m.22392	222	4	5	4	3	4	4	4	4	6	4	6	6	5	6	5	4	0.84	0.897	0.000015	0.000001	0.73685
m.22394	559	8	7	4	7	6	3	7	4	5	5	4	4	4	4	5	5	0.843	0.8349	0.000042	0.000003	0.746185
m.22405	246	3	2	2	1	2	2	2	2	3	2	4	3	2	4	1	2	0.199	0.1475	0.160082	0.015424	0.901614
m.2241	107	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	-0.27	-0.2303	0.871182	0.18714	0.989549
m.22412	708	3	0	0	2	3	3	0	1	3	2	2	3	2	4	3	1	0.651	0.6757	0.000477	0.000033	0.773126
m.22424	314	2	1	2	1	1	1	2	1	3	2	4	3	2	1	1	3	0.08	0.0769	0.264128	0.027767	0.922399
m.22426	144	1	1	1	1	1	1	2	0	1	1	0	1	1	1	1	0	-0.98	-0.7052	1	0.551356	1
m.22427	401	1	2	3	2	1	1	2	0	2	1	3	2	3	1	1	1	-0.286	-0.2544	0.900299	0.207674	0.992082
m.22434	265	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	0	-0.821	-0.8292	1	0.593422	1
m.2244	1940	0	2	3	2	0	2	0	0	2	1	1	3	2	4	2	1	0.083	0.084	0.252052	0.026237	0.920333
m.22444	205	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	-0.753	-0.7106	1	0.553654	1
m.22447	261	0	5	1	4	0	0	2	1	3	2	1	1	1	1	3	0	0.085	0.0738	0.269511	0.028457	0.923298
m.22448	329	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.671	-0.6307	1	0.514702	1
m.22449	384	1	1	3	1	2	2	2	1	2	2	2	1	2	1	2	2	-0.19	-0.1669	0.772306	0.137877	0.980761
m.22509	381	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.656	-0.6346	1	0.516858	1
m.22510	131	0	0	0	1	0	0	0	0	0	1	0	0	2	0	1	0	-0.795	-0.6931	1	0.546036	1
m.22518	514	5	6	7	5	7	6	6	6	8	4	6	7	5	5	5	6	0.716	0.723	0.000239	0.000017	0.764672
m.22535	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.911	-0.8331	1	0.594416	1
m.22539	256	3	4	1	2	3	2	2	2	1	2	2	1	3	2	2	3	-0.126	-0.1006	0.639184	0.095338	0.9683
m.22541	115	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	-0.695	-0.5881	0.999848	0.489378	0.999994
m.22542	615	34	48	43	46	33	32	50	38	67	41	64	66	37	66	43	64	3.35	3.4341	0	0	0.641783
m.22547	139	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	1	-0.509	-0.4234	0.995012	0.36207	0.999776
m.22551	320	1	0	0	0	1	2	1	1	1	1	0	0	0	0	1	0	-0.706	-0.6365	1	0.517899	1
m.22556	121	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	-0.523	-0.4818	0.999994	0.412083	0.999988
m.22580	202	1	1	2	1	1	1	0	1	2	2	2	2	2	3	2	1	0.064	0.0585	0.29703	0.032074	0.927708
m.22589	501	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	-0.691	-0.5847	0.999849	0.487216	0.999992
m.22619	255	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	-0.656	-0.6572	1	0.528826	1
m.22671	529	0	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	-0.57	-0.5604	1	0.471152	0.999985
m.22676	166	1	1	0	1	0	1	1	0	1	0	3	0	0	2	1	1	-0.215	-0.1782	0.79222	0.146085	0.982556
m.22685	890	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.612	-0.5335	1	0.452131	0.999986
m.2269	469	0	0	0	1	0	0	1	0	1	1	0	0	1	1	1	0	-0.666	-0.6266	1	0.512407	1
m.22691	209	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	-0.796	-0.7537	1	0.570387	1
m.227	359	1	3	2	2	1	1	1	3	1	2	5	3	2	2	1	1	-0.478	-0.4076	0.992156	0.347871	0.999602
m.22707	617	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	-0.482	-0.4813	0.999985	0.411675	0.999988
m.22737	450	0	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	-0.851	-0.6925	1	0.545766	1
m.22746	109	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	0	-0.66	-0.5788	0.999862	0.483414	0.999989
m.22755	303	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.838	-0.6935	1	0.546215	1
m.2278	237	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	-0.724	-0.5722	0.999897	0.479086	0.999987
m.22782	553	2	5	4	6	2	3	3	3	6	3	2	3	4	4	4	3	0.325	0.2913	0.046479	0.003935	0.860084
m.22784	250	0	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	-0.79	-0.723	1	0.558758	1
m.22792	194	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	-0.563	-0.5043	1	0.430056	0.999987
m.22799	396	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.655	-0.5595	1	0.470537	0.999985
m.22806	335	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	-0.711	-0.6377	1	0.518553	1
m.22810	245	2	4	3	5	2	2	4	2	4	3	4	2	2	3	3	4	0.394	0.345	0.027408	0.002229	0.845633
m.22850	470	0	2	2	1	1	1	1	1	3	3	3	2	3	3	1	1	-0.161	-0.1663	0.771225	0.137448	0.980663
m.22904	580	3	6	5	7	3	5	6	7	5	6	6	5	5	8	7	7	1.182	1.2331	0	0	0.698068
m.22921	1220	2	2	1	3	1	3	1	1	1	4	1	2	2	2	4	2	-0.06	-0.0528	0.532545	0.070822	0.957444
m.22925	162	0	0	0	1	0	0	0	0	1	0	2	1	0	0	1	0	-0.459	-0.4012	0.990759	0.342059	0.99951
m.22934	136	1	0	1	0	1	1	1	0	1	2	1	0	1	2	3	0	-0.164	-0.1398	0.720936	0.119304	0.976059
m.22940	466	8	8	10	7	7	7	7	10	6	10	5	7	10	8	8	8	1.317	1.034	0.000001	0	0.718699
m.22944	994	20	27	26	28	20	17	26	20	32	29	24	27	28	28	28	19	2.214	2.2824	0	0	0.652109
m.22952	530	3	1	2	3	2	4	2	4	7	2	4	5	2	5	3	6	0.63	0.6599	0.000598	0.000042	0.776037
m.22956	201	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	-0.816	-0.7071	1	0.55217	1
m.22958	120	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	-0.525	-0.458	0.998821	0.392237	0.999962
m.22977	195	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.603	-0.5139	1	0.437473	0.999987
m.230	211	8	8	9	7	8	8	6	7	11	9	9	10	6	9	8	8	1.441	1.2826	0	0	0.693865
m.23013	106	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	-0.826	-0.6638	1	0.532153	1
m.23037	263	4	4	2	5	3	4	4	3	3	2	3	3	2	5	2	7	0.425	0.43	0.011062	0.000849	0.824355
m.23042	858	4	1	5	4	2	3	2	2	3	4	3	4	4	4	4	0	0.836	0.736	0.000196	0.000014	0.762416
m.23072	302	2	2	2	2	2	2	3	3	1	2	3	1	2	2	2	1	-0.205	-0.1774	0.790844	0.145495	0.982432
m.23079	454	0	1	1	2	1	0	0	1	0	1	0	0	2	0	1	0	-0.594	-0.5149	1	0.438237	0.999987
m.2309	217	1	1	1	1	1	1	0	0	0	2	0	1	2	1	1	0	-0.493	-0.4758	0.999787	0.407157	0.999986
m.23103	397	1	3	1	2	2	2	1	1	1	0	2	1	1	1	2	0	-0.58	-0.5042	1	0.429978	0.999987
m.23110	258	2	3	3	3	2	1	3	2	3	3	2	3	2	3	2	1	0.21	0.1906	0.113711	0.010488	0.888884
m.23144	148	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.42	-0.361	0.978218	0.304995	0.998599
m.23145	569	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	-0.766	-0.6383	1	0.518879	1
m.23157	316	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	-0.467	-0.3677	0.980811	0.311219	0.998796
m.2316	597	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	-0.54	-0.4435	0.997581	0.379767	0.999912
m.2317	307	0	1	1	1	1	1	1	3	1	1	0	2	3	1	2	2	-0.157	-0.1388	0.718957	0.11865	0.975875
m.23172	335	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	-0.606	-0.575	0.999879	0.480932	0.999988
m.232	1282	3	3	3	2	4	3	4	3	4	4	4	3	4	4	4	6	0.827	0.8519	0.000032	0.000002	0.743562
m.23218	266	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	-0.864	-0.7306	1	0.561769	1
m.23233	725	3	5	4	6	3	2	4	3	6	4	4	4	5	5	7	3	0.749	0.7758	0.000107	0.000007	0.755686
m.23247	172	4	4	4	4	5	3	3	2	4	5	4	3	4	3	6	1	0.273	0.2524	0.06667	0.005823	0.870986
m.2327	164	1	1	1	2	1	0	0	0	1	1	0	2	0	1	1	0	-0.412	-0.3711	0.982043	0.314373	0.998889
m.23275	219	3	3	1	3	2	2	3	4	1	2	1	2	3	2	3	3	0.081	0.0756	0.266378	0.028054	0.922776
m.23328	172	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	0	-0.9	-0.7741	1	0.577358	1
m.23347	148	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	-0.818	-0.6423	1	0.521036	1
m.23354	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.596	-0.5359	1	0.45388	0.999986
m.23358	103	2	0	1	0	2	2	0	1	0	0	0	0	0	0	1	0	-0.756	-0.6118	1	0.50387	1
m.23371	196	6	5	5	4	6	4	4	6	5	5	3	3	6	4	5	4	0.399	0.3112	0.038372	0.003199	0.854642
m.23377	644	0	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	-0.762	-0.6666	1	0.533542	1
m.23397	127	3	3	2	2	3	2	2	0	5	2	5	4	4	4	5	4	0.578	0.5736	0.00194	0.000139	0.792777
m.23436	547	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	-1.036	-0.9748	0.999985	0.620208	1
m.23454	187	9	8	8	7	9	12	12	8	17	10	15	16	15	14	13	7	1.519	1.6991	0	0	0.669022
m.23459	176	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	-0.683	-0.6116	1	0.503752	1
m.2353	1773	0	4	5	5	2	2	3	4	2	3	4	1	5	1	4	1	-0.056	-0.0535	0.534125	0.071144	0.957613
m.23575	291	3	6	4	4	3	8	8	6	5	6	6	4	5	4	6	6	0.415	0.3725	0.020634	0.001646	0.838529
m.23588	389	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	-0.86	-0.7025	1	0.550189	1
m.23594	226	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	-0.624	-0.5381	1	0.455475	0.999986
m.23599	895	34	61	53	64	41	37	64	49	49	51	41	49	49	59	47	38	3.326	1.9487	0	0	0.66004
m.2360	1533	5	4	4	1	6	3	4	5	3	3	3	2	2	1	3	1	-0.007	-0.0063	0.428686	0.051733	0.945644
m.23602	166	3	4	4	4	3	4	3	6	2	3	4	4	2	4	4	4	0.468	0.4067	0.014311	0.001115	0.829988
m.23607	647	3	7	11	10	4	3	10	7	8	8	10	6	11	8	7	8	0.993	0.855	0.00003	0.000002	0.743089
m.23611	241	4	11	9	9	5	4	9	9	9	7	5	8	8	6	7	8	1.319	1.2021	0	0	0.700874
m.23613	106	2	2	2	2	1	2	1	1	3	2	1	2	1	3	2	1	-0.127	-0.1135	0.666887	0.10284	0.970974
m.23617	128	1	1	1	0	1	0	0	0	1	2	1	1	1	0	0	0	-0.559	-0.4849	1	0.414607	0.999988
m.23626	176	0	2	0	2	0	0	1	0	1	1	0	0	1	0	1	0	-1.01	-0.8845	0.999998	0.605957	1
m.23629	351	2	4	4	2	2	5	3	2	4	4	3	2	3	2	6	2	0.618	0.6667	0.000543	0.000038	0.774778
m.23632	169	1	0	1	2	1	1	1	1	1	2	4	2	1	2	1	3	0.146	0.1232	0.191851	0.019	0.908809
m.23641	168	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	-0.668	-0.6327	1	0.515811	1
m.23661	550	2	1	2	2	2	1	2	2	2	2	1	3	0	2	1	1	-0.334	-0.2688	0.91549	0.220317	0.993392
m.23671	219	2	2	2	2	1	1	1	1	4	2	1	3	3	2	2	0	-0.204	-0.1703	0.778395	0.140319	0.981311
m.23676	166	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	-0.951	-0.8504	0.999999	0.598619	1
m.23685	446	16	31	18	29	14	16	29	16	23	19	17	23	16	23	17	13	1.923	2.343	0	0	0.651069
m.23696	547	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	-0.591	-0.51	1	0.434478	0.999987
m.23699	552	4	11	11	7	2	2	11	9	14	9	17	17	8	12	5	19	1.691	1.8613	0	0	0.662833
m.23716	147	2	3	4	4	1	1	3	3	3	3	3	4	3	3	3	4	0.775	0.6694	0.000523	0.000036	0.774281
m.23728	760	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	0	-0.61	-0.554	1	0.466744	0.999985
m.23737	412	6	7	6	9	5	7	11	6	6	6	6	6	5	8	7	6	0.797	0.7675	0.000121	0.000008	0.757067
m.23776	270	0	2	2	2	0	0	2	0	1	3	1	1	1	1	3	1	-0.252	-0.2064	0.837655	0.167687	0.986602
m.23795	157	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	-0.938	-0.8626	0.999999	0.601384	1
m.23801	309	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	-0.684	-0.5861	0.999837	0.488109	0.999993
m.23814	289	1	2	3	2	2	2	1	2	1	2	3	1	2	2	2	2	0.131	0.1154	0.202946	0.020288	0.911113
m.23817	738	0	1	1	1	0	0	0	2	2	5	2	0	2	1	2	3	-0.04	-0.0466	0.518535	0.068013	0.955935
m.23821	306	19	16	16	18	18	17	18	15	15	19	18	17	16	19	16	14	2.309	2.3975	0	0	0.650224
m.23824	188	4	5	4	7	3	2	6	4	6	3	4	5	3	4	4	4	0.651	0.4938	0.005276	0.000391	0.809687
m.23859	213	0	0	1	1	0	0	0	0	1	2	2	1	1	3	2	3	0.122	0.101	0.224585	0.022858	0.915355
m.23867	427	1	1	1	1	1	2	1	1	2	2	1	1	4	2	2	1	-0.342	-0.312	0.951774	0.25948	0.996466
m.23871	448	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	-0.881	-0.8476	1	0.597962	1
m.23900	193	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	-0.642	-0.587	0.999848	0.488681	0.999993
m.23918	356	0	1	1	1	0	2	1	0	1	1	0	0	1	0	1	1	-0.751	-0.6912	1	0.545179	1
m.23926	521	0	2	2	1	1	1	1	2	1	3	1	1	0	2	1	1	-0.596	-0.5412	1	0.457707	0.999986
m.23962	496	0	0	1	1	0	0	1	1	2	0	2	2	0	2	1	2	-0.327	-0.2944	0.938604	0.243343	0.995362
m.23963	466	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	-0.845	-0.7221	1	0.558396	1
m.2398	398	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	-0.568	-0.4876	1	0.416793	0.999988
m.23996	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.496	-0.46	0.998964	0.393935	0.999967
m.23997	257	2	1	1	2	2	1	2	2	1	1	1	3	1	1	1	0	-0.582	-0.4954	1	0.423043	0.999987
m.24011	345	4	5	5	5	4	5	6	4	3	5	5	4	4	4	4	3	0.386	0.4222	0.012067	0.000931	0.826224
m.24013	131	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	-0.502	-0.4873	1	0.41655	0.999988
m.24029	442	1	6	3	2	2	2	6	3	2	3	4	3	2	2	2	3	0.317	0.3014	0.042196	0.003545	0.85731
m.24046	310	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	-0.481	-0.4275	0.995623	0.365716	0.999811
m.24081	202	3	2	2	3	3	3	3	1	5	3	4	3	2	2	3	4	0.421	0.398	0.015729	0.001233	0.83213
m.24092	176	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	-0.508	-0.4667	0.999361	0.399585	0.999978
m.24113	335	0	0	0	0	0	0	1	1	2	2	0	0	0	0	0	0	-0.505	-0.4151	0.993613	0.354639	0.999693
m.2412	527	1	3	2	2	2	1	1	0	1	4	1	1	2	1	2	0	-0.372	-0.3167	0.954938	0.263819	0.996729
m.24125	101	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	-0.8	-0.7494	1	0.568843	1
m.2413	303	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.625	-0.5444	1	0.459994	0.999986
m.24130	123	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	-0.77	-0.6862	1	0.542895	1
m.24137	338	0	3	1	1	0	1	3	1	0	1	1	0	2	1	2	0	-0.386	-0.385	0.986542	0.327219	0.999218
m.24143	156	2	1	1	1	2	2	1	1	0	1	2	0	1	1	1	1	-0.555	-0.4566	0.998728	0.391044	0.999959
m.24161	162	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	-0.834	-0.7488	1	0.568625	1
m.24170	270	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	-0.917	-0.8646	0.999998	0.601822	1
m.24183	283	2	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	-0.584	-0.4607	0.999004	0.394528	0.999968
m.24205	912	0	1	0	1	0	0	1	2	0	1	0	1	2	1	1	0	-0.65	-0.5885	0.999845	0.489631	0.999994
m.24213	244	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.654	-0.5789	0.999862	0.483479	0.999989
m.24219	687	3	4	4	4	2	2	6	3	3	5	4	2	4	4	5	5	0.311	0.2813	0.051086	0.004359	0.862854
m.24224	138	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	-0.657	-0.5815	0.999854	0.485162	0.999991
m.2423	566	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	-0.71	-0.726	1	0.559957	1
m.24247	254	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	-0.64	-0.5786	0.999863	0.483284	0.999989
m.2425	858	0	0	1	0	0	0	1	0	0	2	0	0	0	0	3	0	-0.755	-0.6669	1	0.53369	1
m.24250	139	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	-0.769	-0.7441	1	0.566901	1
m.24266	335	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	-0.888	-0.8299	1	0.593601	1
m.24290	586	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	-0.956	-0.8069	1	0.587384	1
m.24308	388	1	1	1	1	0	1	2	1	1	3	2	2	2	2	2	1	-0.263	-0.2499	0.895217	0.203777	0.991642
m.24310	205	0	1	1	0	1	1	1	0	0	1	0	0	1	0	2	0	-0.428	-0.3949	0.989241	0.336308	0.999408
m.24316	262	0	0	2	2	0	0	1	1	1	2	1	1	2	1	3	1	-0.474	-0.4195	0.994378	0.358587	0.999739
m.2433	832	0	0	1	0	0	0	0	0	1	2	0	0	3	0	2	0	-0.327	-0.2715	0.918159	0.222714	0.993621
m.24351	185	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	-0.87	-0.6797	1	0.539865	1
m.24356	255	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	-0.675	-0.5493	1	0.46346	0.999985
m.2438	9514	1	1	10	3	3	5	1	5	1	4	20	1	6	2	5	8	1.031	0.8842	0.000019	0.000001	0.738719
m.24423	342	3	2	4	2	4	3	2	4	3	1	2	5	3	3	3	4	0.379	0.337	0.029717	0.002431	0.847738
m.24451	280	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0	-0.804	-0.6895	1	0.544407	1
m.24493	298	1	2	1	2	1	0	2	1	1	2	1	0	1	0	2	0	-0.564	-0.526	1	0.446601	0.999986
m.24508	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.777	-0.7396	1	0.565221	1
m.24565	525	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-0.642	-0.6011	0.999916	0.497453	0.999999
m.24569	99	2	2	1	2	2	2	2	3	3	2	1	3	2	2	2	1	0.052	0.0548	0.303917	0.033003	0.928766
m.24620	241	6	2	1	2	6	5	2	0	3	2	3	3	2	3	2	2	0.221	0.2197	0.08898	0.007991	0.880383
m.24660	142	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.791	-0.681	1	0.540477	1
m.247	406	1	0	0	0	1	1	1	0	1	1	1	0	1	0	2	0	-0.548	-0.519	1	0.441351	0.999987
m.24722	174	1	3	2	1	1	1	2	1	3	1	2	3	1	2	1	2	-0.002	-0.0017	0.418696	0.050084	0.944421
m.24851	900	10	13	13	12	13	9	14	12	13	11	12	12	13	13	14	14	1.237	1.5104	0	0	0.678309
m.24916	265	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	-0.706	-0.6584	1	0.529436	1
m.24926	333	1	3	8	3	2	2	1	6	2	3	7	2	3	2	4	5	0.178	0.1792	0.124792	0.011637	0.89224
m.24931	171	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	-0.456	-0.3904	0.988065	0.332184	0.999326
m.24936	844	0	2	1	2	1	1	2	0	1	1	1	2	1	2	1	1	-0.481	-0.4591	0.998905	0.393171	0.999965
m.24947	295	2	5	4	2	2	2	5	5	4	3	4	2	5	3	3	1	0.772	0.7506	0.000157	0.000011	0.759916
m.24948	811	1	1	2	1	0	1	0	3	1	3	0	0	1	0	3	1	-0.278	-0.2651	0.911741	0.217044	0.993069
m.2495	336	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	-0.692	-0.616	1	0.506332	1
m.24952	767	0	1	0	0	1	0	1	1	0	1	0	1	1	0	1	0	-0.88	-0.8001	1	0.58542	1
m.24964	992	3	4	6	1	3	2	7	4	4	6	8	3	6	4	5	9	1.091	1.1832	0	0	0.702654
m.24975	251	5	3	3	5	4	3	5	5	5	4	3	2	3	5	5	3	0.81	0.7025	0.000323	0.000022	0.768288
m.24983	433	1	0	1	2	1	2	0	0	2	0	1	1	1	0	0	0	-0.636	-0.5915	0.999853	0.49152	0.999995
m.2503	175	0	1	1	2	0	0	0	2	0	0	1	0	0	0	0	1	-0.593	-0.5657	0.999944	0.474747	0.999985
m.25041	188	2	3	2	4	4	2	3	1	1	3	3	1	3	1	2	2	-0.16	-0.1533	0.747137	0.128356	0.978471
m.25047	221	4	5	4	5	3	4	7	3	5	5	5	4	4	5	5	3	0.778	0.7538	0.00015	0.00001	0.759373
m.25058	226	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	0	-0.608	-0.4772	0.99985	0.408311	0.999987
m.251	263	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	-0.744	-0.6773	1	0.538728	1
m.25100	471	0	0	0	1	0	0	0	1	0	1	2	1	1	0	0	1	-0.543	-0.5024	1	0.42857	0.999987
m.25115	481	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	-0.545	-0.457	0.998755	0.391385	0.99996
m.25121	520	0	1	2	1	1	0	2	1	2	0	0	1	0	1	1	0	-0.681	-0.6526	1	0.526462	1
m.25139	549	5	9	8	9	8	6	7	6	6	8	5	6	6	6	6	4	0.788	0.7379	0.000191	0.000013	0.762089
m.25151	247	0	0	0	0	0	1	1	0	1	1	0	1	0	2	0	0	-0.704	-0.5673	0.999933	0.475822	0.999986
m.25153	155	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	0	-0.175	-0.1417	0.724698	0.120554	0.976407
m.25161	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.724	-0.6501	1	0.525162	1
m.25176	115	1	3	3	1	1	1	2	1	3	3	3	3	2	1	2	2	0.064	0.0613	0.291878	0.031386	0.926905
m.25190	620	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.423	-0.3616	0.978459	0.305553	0.998617
m.25195	896	2	1	1	0	1	2	0	2	1	1	0	1	5	1	4	0	-0.004	-0.004	0.423681	0.050904	0.945033
m.2520	559	0	2	0	2	0	1	1	0	4	1	2	3	2	4	1	3	0.156	0.1483	0.159106	0.015317	0.901377
m.25213	140	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.883	-0.7935	1	0.583458	1
