Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.34626	203	1	0	2	0	0	1	-0.775	-0.8000	0.797177	0.876235	0.313730
m.3463	3039	12	12	12	8	7	6	-0.303	-0.6750	0.946152	0.875362	0.467483
m.34688	318	3	3	3	4	3	4	0.297	0.4416	0.137727	0.040887	0.800980
m.34690	147	0	1	1	0	0	0	-0.422	-0.4242	1.000000	0.825652	0.703214
m.347	455	32	26	34	11	11	11	-1.045	-3.0683	0.000000	0.766386	0.000000
m.34706	440	1	0	1	0	0	0	-0.247	-0.2307	1.000000	0.719543	0.787198
m.34742	173	1	0	0	0	0	0	-0.410	-0.3830	0.999998	0.809784	0.726972
m.34749	285	1	1	1	0	0	0	-0.291	-0.2682	1.000000	0.747288	0.775751
m.3477	1085	14	14	16	11	7	10	-0.281	-0.7282	0.896411	0.877487	0.401988
m.34772	240	2	3	3	2	1	2	-0.397	-0.4863	1.000000	0.844675	0.659744
m.34789	370	1	2	2	1	0	1	-0.817	-0.8330	0.740349	0.874237	0.275048
m.348	295	10	11	12	4	4	3	-0.987	-1.7287	0.000692	0.780525	0.000107
m.34844	166	0	1	0	0	0	0	-0.437	-0.4073	1.000000	0.819490	0.713417
m.3487	164	0	1	0	0	0	0	-0.352	-0.3466	1.000000	0.793169	0.744990
m.3494	2140	106	109	99	101	103	104	0.054	0.3858	0.202771	0.061044	0.806758
m.3499	474	1	0	1	1	1	1	-0.457	-0.4448	1.000000	0.832560	0.689866
m.34991	288	1	3	2	2	2	1	-0.137	-0.1560	1.000000	0.651017	0.805001
m.34993	434	0	0	0	0	0	1	-0.325	-0.3064	1.000000	0.771528	0.762021
m.34996	174	2	2	2	1	1	1	-0.847	-0.8191	0.765030	0.875179	0.291122
m.3501	191	1	0	1	1	1	0	-0.530	-0.5730	0.992632	0.863432	0.581934
m.35071	140	1	2	2	1	2	2	-0.439	-0.4753	1.000000	0.841682	0.668164
m.35136	334	3	3	1	3	2	1	0.582	0.6745	0.021564	0.005714	0.782276
m.35147	172	2	1	1	2	4	3	0.550	0.5741	0.050178	0.014205	0.789031
m.3526	763	0	0	1	0	0	0	-0.350	-0.3366	1.000000	0.788128	0.749494
m.3530	1232	1	1	0	0	0	0	-0.316	-0.3174	1.000000	0.777822	0.757639
m.35307	214	0	1	1	0	0	0	-0.383	-0.3728	1.000000	0.805391	0.732288
m.35322	108	1	1	0	0	0	1	-0.509	-0.5034	1.000000	0.849039	0.646007
m.35335	197	1	0	1	1	1	1	-0.434	-0.4302	1.000000	0.827730	0.699431
m.3535	553	4	4	2	0	0	2	-0.714	-0.6928	0.931733	0.876377	0.445791
m.35429	187	1	2	1	0	0	0	-0.472	-0.4243	1.000000	0.825687	0.703152
m.3543	203	2	2	3	5	6	4	0.522	0.8116	0.005958	0.001379	0.776045
m.3547	337	2	1	2	1	1	1	-0.766	-0.8177	0.767459	0.875266	0.292760
m.355	256	21	13	24	19	17	20	-0.195	-0.6716	0.948664	0.875133	0.471588
m.35511	123	1	2	1	1	1	2	-0.244	-0.2453	1.000000	0.730838	0.782963
m.35539	566	1	0	0	0	0	0	-0.310	-0.3031	1.000000	0.769582	0.763297
m.35564	204	5	5	3	3	3	4	0.002	0.0034	0.945314	0.446634	0.826115
m.35589	142	1	0	1	1	2	1	-0.325	-0.3095	1.000000	0.773331	0.760806
m.35648	145	2	2	1	0	0	0	-0.360	-0.3429	1.000000	0.791329	0.746678
m.3569	156	1	1	1	0	0	0	-0.482	-0.4652	1.000000	0.838799	0.675615
m.357	733	2	2	1	2	2	1	0.162	0.1792	0.622802	0.214103	0.825734
m.3586	360	0	1	0	0	0	0	-0.514	-0.5079	1.000000	0.850131	0.642260
m.35893	316	1	1	2	1	2	1	-0.586	-0.5877	0.989077	0.865806	0.566793
m.35895	213	1	1	2	1	1	0	-0.641	-0.6884	0.935498	0.876155	0.451182
m.35911	133	6	4	5	6	4	7	0.288	0.5294	0.071478	0.020647	0.792701
m.35954	196	1	0	0	0	0	0	-0.319	-0.3013	1.000000	0.768510	0.763985
m.36003	135	3	2	3	2	3	3	-0.337	-0.4310	1.000000	0.828003	0.698921
m.36043	110	3	3	3	2	3	3	-0.356	-0.4442	1.000000	0.832368	0.690270
m.36049	334	3	2	4	6	6	5	0.487	0.7665	0.009275	0.002256	0.777765
m.3610	348	0	0	0	0	1	1	-0.384	-0.3382	1.000000	0.788949	0.748785
m.36158	113	6	1	6	4	3	4	-0.362	-0.6320	0.972548	0.871617	0.518175
m.3619	642	0	3	0	0	0	0	-0.404	-0.3735	1.000000	0.805698	0.731930
m.362	112	1	0	2	0	0	1	-0.761	-0.8057	0.787813	0.875950	0.306926
m.3621	404	0	1	0	0	1	1	-0.402	-0.4047	1.000000	0.818501	0.714929
m.36235	154	0	1	0	0	0	0	-0.472	-0.4628	1.000000	0.838095	0.677347
m.3627	290	2	4	3	0	0	0	-0.949	-0.9995	0.409447	0.854651	0.119246
m.36293	247	2	2	2	1	1	2	-0.624	-0.6847	0.938565	0.875953	0.455701
m.36294	179	1	1	1	0	0	0	-0.507	-0.4842	1.000000	0.844115	0.661376
m.36358	231	0	0	1	1	1	1	-0.333	-0.3321	1.000000	0.785787	0.751461
m.36412	362	2	1	1	0	0	0	-0.420	-0.4085	1.000000	0.819943	0.712714
m.36423	114	1	0	1	1	0	0	-0.368	-0.3669	1.000000	0.802759	0.735266
m.365	460	10	8	9	8	7	8	-0.071	-0.1471	1.000000	0.641592	0.806742
m.36595	131	1	0	0	0	0	0	-0.382	-0.3457	1.000000	0.792724	0.745403
m.36655	249	1	2	2	2	2	2	-0.039	-0.0466	0.984469	0.517043	0.821809
m.36657	206	2	2	4	4	4	4	0.039	0.0579	0.874893	0.368869	0.828419
m.36658	156	5	4	4	2	3	2	-0.589	-0.8210	0.761716	0.875058	0.288905
m.36659	126	1	1	1	0	0	0	-0.376	-0.3600	1.000000	0.799593	0.738661
m.3666	213	15	17	15	20	16	15	0.381	1.1049	0.000182	0.000030	0.769785
m.36731	170	8	6	6	8	7	8	0.308	0.6316	0.031210	0.008538	0.784912
m.3675	482	2	1	3	1	0	1	-1.010	-1.0389	0.336919	0.848710	0.093872
m.3689	731	5	5	4	1	1	1	-1.101	-1.3736	0.030885	0.803441	0.006595
m.3691	708	0	0	0	0	0	1	-0.275	-0.2764	1.000000	0.752817	0.772989
m.3694	182	0	1	0	0	0	0	-0.233	-0.2395	1.000000	0.726428	0.784678
m.37188	283	1	1	0	2	1	1	0.218	0.2383	0.481128	0.155473	0.821437
m.3720	243	1	1	0	1	1	0	-0.498	-0.4993	1.000000	0.848023	0.649374
m.3723	105	2	2	2	1	2	1	-0.636	-0.7394	0.883345	0.877593	0.388060
m.3733	331	1	1	1	0	0	0	-0.371	-0.3814	0.999990	0.809108	0.727820
m.37396	133	1	0	1	1	1	1	-0.356	-0.3599	1.000000	0.799547	0.738709
m.37430	123	0	1	0	0	0	0	-0.372	-0.3482	1.000000	0.793956	0.744252
m.37474	159	1	0	3	2	1	3	-0.242	-0.3175	1.000000	0.777878	0.757598
m.37594	113	0	0	1	0	0	1	-0.349	-0.3212	1.000000	0.779929	0.756078
m.3760	164	2	2	1	1	1	1	-0.309	-0.3289	1.000000	0.784095	0.752838
m.37637	179	1	1	0	11	12	14	1.873	2.8561	0.000000	0.000000	0.765829
m.37732	163	3	3	3	2	3	3	-0.389	-0.5075	1.000000	0.850035	0.642595
m.3774	882	1	1	1	0	1	1	-0.431	-0.4402	1.000000	0.831072	0.692936
m.37753	190	0	1	0	0	0	1	-0.329	-0.3308	1.000000	0.785103	0.752023
m.3779	703	1	1	1	0	0	0	-0.466	-0.4711	1.000000	0.840499	0.671295
m.37798	118	1	2	1	0	0	1	-0.385	-0.3753	1.000000	0.806486	0.731005
m.378	200	12	13	13	12	11	13	0.009	0.0219	0.924838	0.420129	0.827169
m.37833	126	7	7	8	5	5	6	-0.321	-0.5856	0.989637	0.865481	0.568989
m.37859	172	1	1	1	0	1	1	-0.399	-0.3963	1.000000	0.815225	0.719712
m.37922	139	4	4	3	3	3	3	0.023	0.0360	0.906876	0.399951	0.827783
m.37930	119	1	0	1	1	1	1	-0.420	-0.4350	1.000000	0.829353	0.696344
m.3794	222	0	0	1	0	0	0	-0.379	-0.3718	1.000000	0.804949	0.732797
m.37962	437	4	2	4	2	2	3	-0.524	-0.6843	0.938889	0.875931	0.456189
m.37963	226	0	0	0	0	1	0	-0.283	-0.2728	1.000000	0.750413	0.774213
m.38016	118	1	1	1	0	0	1	-0.275	-0.2761	1.000000	0.752618	0.773092
m.38017	121	2	1	1	1	1	1	-0.357	-0.3496	1.000000	0.794640	0.743603
m.38026	211	1	0	0	0	1	0	-0.314	-0.2955	1.000000	0.764998	0.766168
m.38034	178	0	1	0	0	1	0	-0.408	-0.3747	1.000000	0.806224	0.731314
m.38037	198	7	6	7	6	5	5	-0.066	-0.1357	1.000000	0.629116	0.808866
m.38038	462	2	3	2	1	2	1	-0.682	-0.6964	0.928548	0.876545	0.441369
m.38041	516	0	0	1	0	0	1	-0.269	-0.2686	1.000000	0.747562	0.775618
m.38073	190	2	4	3	2	2	2	-0.420	-0.5355	0.998359	0.856338	0.618062
m.3808	609	11	13	12	6	6	7	-0.608	-1.2496	0.085998	0.817746	0.020097
m.38166	122	0	1	0	0	1	0	-0.304	-0.2847	1.000000	0.758229	0.770093
m.3817	410	1	2	1	0	1	1	-0.334	-0.3216	1.000000	0.780149	0.755912
m.3827	229	1	1	2	3	1	2	0.268	0.3424	0.268619	0.081918	0.811332
m.38282	359	4	3	2	0	0	0	-0.715	-0.7566	0.861504	0.877533	0.366714
m.3829	120	1	0	1	0	0	0	-0.400	-0.3684	1.000000	0.803434	0.734515
m.38316	177	0	0	0	0	1	0	-0.311	-0.2963	1.000000	0.765487	0.765870
m.38320	204	2	2	2	3	3	3	0.211	0.2739	0.400824	0.126213	0.818236
m.3835	317	0	0	1	0	0	0	-0.344	-0.3444	1.000000	0.792079	0.745997
m.38375	116	0	0	1	0	0	0	-0.412	-0.3810	0.999992	0.808938	0.728031
m.38396	326	0	0	1	0	0	1	-0.447	-0.4217	1.000000	0.824769	0.704765
m.384	422	45	45	43	44	49	44	0.076	0.3607	0.239137	0.072499	0.809407
m.38400	158	1	1	0	1	1	0	-0.415	-0.3907	1.000000	0.812973	0.722815
m.38421	218	0	0	1	0	0	0	-0.345	-0.3397	1.000000	0.789714	0.748117
m.3844	610	57	47	57	37	33	35	-0.371	-1.8266	0.000183	0.777263	0.000027
m.38468	195	0	1	1	0	1	1	-0.396	-0.3961	1.000000	0.815146	0.719824
m.38478	153	2	0	1	0	0	0	-0.517	-0.4882	1.000000	0.845177	0.658257
m.38509	319	0	1	1	0	0	0	-0.382	-0.3712	1.000000	0.804684	0.733102
m.38525	104	1	2	5	0	2	1	-1.263	-1.5014	0.009219	0.792510	0.001765
m.38555	178	0	1	0	0	0	0	-0.415	-0.4028	1.000000	0.817771	0.716025
m.38571	236	0	1	0	0	0	0	-0.433	-0.4169	1.000000	0.823047	0.707702
m.386	335	6	5	6	2	4	3	-0.799	-1.0940	0.248005	0.840217	0.065449
m.3862	708	0	0	1	0	2	1	-0.305	-0.3188	1.000000	0.778602	0.757067
m.38633	275	8	9	6	8	5	6	0.318	0.5992	0.040899	0.011420	0.787149
m.3871	422	1	1	0	0	0	0	-0.448	-0.4303	1.000000	0.827764	0.699368
m.3872	704	2	2	2	0	0	0	-0.683	-0.7571	0.860834	0.877527	0.366095
m.388	373	1	1	0	0	0	0	-0.261	-0.2729	1.000000	0.750480	0.774180
m.38866	198	1	1	1	0	0	0	-0.419	-0.4117	1.000000	0.821139	0.710824
m.39	352	1	1	0	0	0	0	-0.327	-0.3422	1.000000	0.790978	0.746994
m.3912	229	1	1	1	0	0	0	-0.385	-0.3738	1.000000	0.805830	0.731776
m.3914	142	3	3	3	3	3	3	0.037	0.0511	0.885356	0.378472	0.828262
m.392	136	13	14	12	9	8	11	-0.161	-0.3738	1.000000	0.805830	0.731776
m.3929	668	2	1	2	2	2	3	-0.112	-0.1319	1.000000	0.624857	0.809549
m.3936	244	6	6	7	3	5	5	-0.677	-1.0848	0.261720	0.841636	0.069658
m.395	594	2	4	3	0	0	0	-0.999	-1.0262	0.359577	0.850646	0.101572
m.3953	259	3	1	4	1	1	2	-1.042	-1.2549	0.082569	0.817059	0.019224
m.3970	459	3	2	2	2	2	3	-0.134	-0.1576	1.000000	0.652683	0.804681
m.3976	1422	1	0	2	0	1	0	-0.564	-0.5879	0.989023	0.865837	0.566584
m.3978	582	13	12	14	10	6	10	-0.220	-0.5243	0.999326	0.853923	0.628130
m.3981	180	0	0	0	1	0	0	-0.555	-0.5317	0.998723	0.855534	0.621516
m.3988	161	3	3	3	1	1	1	-0.895	-0.9887	0.430365	0.856235	0.126981
m.3991	359	1	1	1	1	0	2	-0.239	-0.2355	1.000000	0.723328	0.785836
m.4	1370	32	33	30	16	18	17	-0.559	-1.9132	0.000050	0.774947	0.000007
m.4023	352	1	0	1	0	0	0	-0.386	-0.3763	1.000000	0.806920	0.730488
m.4025	297	0	1	1	0	0	0	-0.362	-0.3746	1.000000	0.806180	0.731365
m.4026	349	2	2	2	3	1	3	0.222	0.2826	0.382249	0.119738	0.817403
m.405	356	3	1	1	2	1	0	0.286	0.3054	0.335908	0.103975	0.815148
m.406	119	5	5	3	2	2	1	-0.462	-0.5255	0.999238	0.854188	0.627067
m.408	537	3	3	3	1	2	1	-0.965	-1.0401	0.334818	0.848526	0.093168
m.4092	124	23	20	27	16	19	18	-0.410	-1.3048	0.055525	0.810918	0.012477
m.4111	173	0	1	0	0	0	0	-0.457	-0.4425	1.000000	0.831820	0.691408
m.4131	303	2	1	1	2	2	1	0.140	0.1551	0.680016	0.241540	0.827008
m.4166	132	0	1	1	2	0	0	0.160	0.1622	0.663351	0.233254	0.826666
m.4186	1024	1	1	0	1	1	1	-0.438	-0.4174	1.000000	0.823228	0.707398
m.4192	379	2	4	4	2	2	2	-0.524	-0.7184	0.907094	0.877299	0.414166
m.4212	929	13	17	15	9	7	11	-0.445	-1.0459	0.324756	0.847636	0.089819
m.4224	397	6	4	4	6	6	5	0.363	0.5780	0.048623	0.013737	0.788730
m.4229	273	4	1	2	2	2	2	-0.008	-0.0094	0.957508	0.464903	0.825217
m.423	229	4	7	6	5	6	5	-0.055	-0.0946	1.000000	0.580420	0.815624
m.4233	452	2	1	2	1	1	1	-0.714	-0.7402	0.882377	0.877596	0.387066
m.4250	288	16	17	14	14	15	14	0.061	0.1605	0.667352	0.235223	0.826750
m.426	811	4	3	4	0	0	0	-1.169	-1.3390	0.041716	0.807057	0.009144
m.4268	630	1	0	0	0	0	0	-0.395	-0.3710	1.000000	0.804595	0.733204
m.4279	306	1	0	0	0	0	0	-0.515	-0.4847	1.000000	0.844249	0.660989
m.428	332	4	7	4	3	2	3	-0.263	-0.4004	1.000000	0.816839	0.717397
m.4286	402	1	1	1	1	2	1	-0.385	-0.3571	1.000000	0.798234	0.740060
m.429	369	1	1	1	0	0	1	-0.414	-0.4237	1.000000	0.825476	0.703525
m.43	257	0	3	2	2	1	0	-0.167	-0.2037	1.000000	0.696903	0.794341
m.4309	396	1	1	2	0	0	0	-0.652	-0.6914	0.932944	0.876308	0.447508
m.4326	136	1	1	1	1	2	1	-0.189	-0.1840	1.000000	0.678887	0.799029
m.4327	322	7	5	6	3	3	2	-0.569	-0.8895	0.631489	0.869080	0.213887
m.4330	257	1	1	2	0	1	0	-0.847	-0.8489	0.710943	0.872992	0.257114
m.4332	180	1	1	1	0	1	0	-0.409	-0.4002	1.000000	0.816761	0.717511
m.4337	518	1	1	0	0	0	0	-0.301	-0.2890	1.000000	0.760960	0.768552
m.4350	198	1	3	2	2	2	2	-0.046	-0.0556	0.989282	0.529331	0.820803
m.4353	392	8	9	10	7	6	6	-0.276	-0.5772	0.991699	0.864133	0.577662
m.4356	640	3	2	3	1	0	1	-0.942	-1.0127	0.384439	0.852685	0.110253
m.4358	403	3	4	3	1	3	2	-0.826	-0.9254	0.558256	0.864877	0.179189
m.4359	370	2	1	1	2	1	0	0.198	0.2060	0.558089	0.185960	0.823971
m.4371	294	0	1	2	0	0	1	-0.682	-0.7276	0.897084	0.877478	0.402734
m.4386	383	8	8	6	9	5	8	0.398	0.8163	0.005682	0.001309	0.775882
m.4387	576	1	1	2	1	1	1	-0.754	-0.7976	0.801063	0.876348	0.316608
m.4396	851	1	1	1	0	0	0	-0.475	-0.4315	1.000000	0.828173	0.698601
m.44	328	4	3	2	2	3	3	-0.087	-0.0998	1.000000	0.586897	0.814842
m.441	423	16	19	14	9	9	8	-0.347	-0.9006	0.609013	0.867848	0.202784
m.4415	804	0	1	1	0	0	0	-0.249	-0.2336	1.000000	0.721838	0.786379
m.4416	678	0	0	1	0	1	0	-0.320	-0.3024	1.000000	0.769166	0.763565
m.4429	352	0	0	0	1	0	0	-0.388	-0.3894	1.000000	0.812442	0.723526
m.443	202	1	0	1	0	0	0	-0.468	-0.4584	1.000000	0.836783	0.680483
m.444	342	0	0	0	0	1	0	-0.239	-0.2207	1.000000	0.711428	0.789945
m.4449	151	1	3	2	0	1	0	-0.775	-0.6904	0.933804	0.876258	0.448734
m.4453	365	4	2	2	1	1	0	-0.736	-0.8078	0.784309	0.875838	0.304431
m.449	162	4	4	5	4	3	4	-0.116	-0.1911	1.000000	0.685529	0.797388
m.450	995	1	1	2	2	2	1	-0.094	-0.1124	1.000000	0.602216	0.812863
m.4533	744	1	0	2	1	0	0	-0.770	-0.7732	0.838417	0.877225	0.346249
m.454	722	0	0	1	0	0	0	-0.309	-0.3026	1.000000	0.769285	0.763489
m.4541	228	0	1	2	0	1	2	-0.590	-0.6236	0.976436	0.870668	0.527711
m.4556	530	1	0	1	2	2	2	0.255	0.2729	0.402990	0.126974	0.818331
m.4558	266	1	2	2	1	0	1	-0.745	-0.7438	0.877959	0.877603	0.382591
m.4567	294	1	1	1	0	0	0	-0.305	-0.2820	1.000000	0.756489	0.771046
m.458	572	1	0	2	1	1	0	-0.840	-0.8532	0.702802	0.872626	0.252355
m.459	339	1	2	5	3	3	1	-0.466	-0.6887	0.935245	0.876171	0.450815
m.4593	1009	2	3	2	0	0	0	-0.780	-0.7711	0.841441	0.877277	0.348827
m.4598	220	1	0	1	0	0	0	-0.414	-0.3852	1.000000	0.810706	0.725797
m.460	402	5	4	5	4	3	2	-0.232	-0.3613	1.000000	0.800197	0.738028
m.461	891	2	3	3	1	0	1	-0.928	-1.0609	0.299507	0.845326	0.081578
m.4616	493	0	1	1	0	0	0	-0.290	-0.2966	1.000000	0.765671	0.765758
m.462	353	5	5	7	3	3	4	-0.713	-1.0277	0.356862	0.850418	0.100639
m.4637	291	2	2	1	2	0	1	0.178	0.1979	0.577663	0.194196	0.824540
m.4641	249	2	3	2	1	2	1	-0.555	-0.5704	0.993175	0.862988	0.584556
m.466	178	2	1	1	1	1	1	-0.457	-0.4743	1.000000	0.841403	0.668914
m.4694	414	7	9	8	6	3	3	-0.241	-0.4489	1.000000	0.833860	0.687086
m.47	1132	1	2	2	0	0	2	-0.584	-0.6336	0.971763	0.871789	0.516343
m.471	360	0	1	1	0	0	0	-0.496	-0.4799	1.000000	0.842952	0.664682
m.4728	213	2	3	4	0	0	0	-1.127	-1.3167	0.050330	0.809542	0.011213
m.473	628	2	3	2	2	2	1	-0.231	-0.2817	1.000000	0.756294	0.771152
m.4733	390	4	3	4	0	0	0	-1.184	-1.3114	0.052590	0.810151	0.011762
m.474	402	2	1	2	0	0	0	-0.763	-0.7380	0.885027	0.877586	0.389801
m.4747	349	9	6	8	6	6	6	-0.171	-0.3233	1.000000	0.781079	0.755204
m.4759	223	9	9	9	9	7	8	0.016	0.0344	0.909017	0.402237	0.827721
m.4781	617	22	19	18	14	13	15	-0.170	-0.4819	1.000000	0.843496	0.663151
m.481	1150	4	2	2	1	0	0	-0.711	-0.7444	0.877215	0.877603	0.381846
m.4855	1250	1	1	1	1	1	1	-0.256	-0.2529	1.000000	0.736466	0.780649
m.4865	531	4	7	5	5	5	6	0.064	0.1104	0.778921	0.297250	0.828461
m.4876	497	8	8	9	10	9	7	0.132	0.2905	0.365796	0.114080	0.816633
m.4878	331	12	11	14	7	9	7	-0.588	-1.2476	0.087322	0.818007	0.020436
m.4884	253	9	14	13	15	11	12	0.184	0.4833	0.101537	0.029800	0.796889
m.4889	468	0	0	1	0	0	0	-0.333	-0.3184	1.000000	0.778379	0.757230
m.4892	422	2	1	1	0	0	0	-0.368	-0.3461	1.000000	0.792922	0.745219
m.4894	508	2	2	1	1	0	1	-0.280	-0.2856	1.000000	0.758805	0.769773
m.4897	319	6	9	8	6	6	6	-0.230	-0.4470	1.000000	0.833261	0.688380
m.4900	202	1	0	1	0	0	0	-0.533	-0.5066	1.000000	0.849818	0.643348
m.4903	2982	2	2	3	1	2	2	-0.835	-0.9011	0.607994	0.867791	0.202292
m.491	248	13	11	13	10	10	11	-0.225	-0.5385	0.998048	0.856961	0.615308
m.4911	552	54	40	48	43	42	45	-0.075	-0.3628	1.000000	0.800889	0.737294
m.4921	158	8	7	8	3	4	6	-0.840	-1.3825	0.028535	0.802558	0.006051
m.4923	315	7	8	10	7	5	9	-0.239	-0.4771	1.000000	0.842182	0.666808
m.4935	224	1	0	1	1	1	1	-0.309	-0.3082	1.000000	0.772578	0.761318
m.494	400	2	2	1	0	1	1	-0.426	-0.3908	1.000000	0.813013	0.722760
m.4943	647	36	32	40	21	24	26	-0.607	-2.2765	0.000000	0.768901	0.000000
m.4946	322	2	1	0	2	1	1	0.166	0.1801	0.620634	0.213117	0.825681
m.4958	221	2	3	3	2	2	1	-0.402	-0.5246	0.999301	0.853989	0.627864
m.4960	840	22	16	20	11	10	17	-0.505	-1.3898	0.026726	0.801847	0.005635
m.4974	208	2	1	2	1	1	1	-0.696	-0.7113	0.914397	0.877106	0.422972
m.4978	368	34	36	37	32	34	33	-0.104	-0.4461	1.000000	0.832975	0.688989
m.498	709	2	2	1	0	0	0	-0.374	-0.3641	1.000000	0.801486	0.736655
m.4980	256	0	0	1	1	1	0	-0.354	-0.3653	1.000000	0.802033	0.736061
m.4988	204	3	3	3	2	1	1	-0.475	-0.6302	0.973413	0.871419	0.520230
m.4990	351	3	4	3	2	3	2	-0.251	-0.3368	1.000000	0.788231	0.749405
m.4994	274	0	0	0	0	1	0	-0.496	-0.4796	1.000000	0.842870	0.664911
m.4998	325	0	1	0	0	0	0	-0.302	-0.2977	1.000000	0.766340	0.765346
m.50	394	0	0	0	1	1	1	-0.508	-0.4638	1.000000	0.838389	0.676627
m.500	227	1	1	1	0	1	0	-0.615	-0.5864	0.989427	0.865605	0.568154
m.5005	481	18	15	17	15	12	13	-0.069	-0.1977	1.000000	0.691553	0.795813
m.5012	2350	66	76	74	64	62	67	-0.131	-0.7236	0.901514	0.877410	0.407707
m.5017	206	0	1	0	0	1	1	-0.257	-0.2554	1.000000	0.738280	0.779871
m.5020	224	8	8	8	6	3	3	-0.281	-0.5576	0.995506	0.860701	0.597214
m.5022	151	7	7	6	6	6	5	0.099	0.1783	0.624966	0.215092	0.825787
m.5025	257	12	4	13	7	12	14	-0.529	-1.2292	0.100308	0.820447	0.023784
m.5026	617	1	0	1	0	0	0	-0.333	-0.3167	1.000000	0.777430	0.757924
m.5028	1007	24	27	23	23	22	23	0.069	0.2565	0.439292	0.139953	0.819847
m.5030	279	8	8	7	12	11	13	0.558	1.2218	0.000033	0.000005	0.768604
m.5036	327	3	2	3	0	0	1	-1.008	-1.0540	0.310980	0.846390	0.085295
m.504	1022	1	1	2	0	0	0	-0.729	-0.7782	0.831087	0.877086	0.340125
m.5042	675	2	3	5	1	1	0	-1.411	-1.6393	0.002067	0.784343	0.000346
m.5056	403	5	1	3	4	4	3	0.265	0.3721	0.222043	0.067095	0.808203
m.506	193	3	3	4	1	2	2	-1.041	-1.2173	0.109513	0.822063	0.026190
m.5061	506	9	10	7	6	5	6	-0.076	-0.1409	1.000000	0.634863	0.807911
m.5062	346	7	8	8	3	3	2	-0.899	-1.4920	0.010131	0.793192	0.001957
m.5064	342	8	7	8	7	7	9	0.010	0.0204	0.926623	0.422278	0.827094
m.5076	1105	11	12	10	4	3	5	-0.853	-1.5706	0.004473	0.788009	0.000801
m.508	371	4	4	3	1	1	0	-0.945	-1.0711	0.283005	0.843751	0.076313
m.5080	107	6	6	5	4	4	4	-0.181	-0.2920	1.000000	0.762837	0.767460
m.5081	198	13	11	9	3	4	4	-0.911	-1.5191	0.007699	0.791273	0.001450
m.5087	320	3	2	3	2	2	2	-0.367	-0.4927	1.000000	0.846348	0.654696
m.5096	1402	5	6	4	1	2	0	-1.116	-1.1923	0.131052	0.825554	0.031919
m.5097	291	1	1	0	0	0	0	-0.399	-0.3762	1.000000	0.806877	0.730540
m.5108	251	41	30	39	38	40	43	0.031	0.1374	0.720617	0.262896	0.827733
m.5109	131	3	2	3	1	1	0	-1.053	-1.2465	0.088057	0.818150	0.020624
m.5113	272	6	5	7	2	2	3	-1.070	-1.4380	0.017128	0.797474	0.003470
m.5115	549	8	7	9	8	11	10	-0.034	-0.0726	0.996770	0.552078	0.818706
m.5116	342	0	1	1	1	1	1	-0.567	-0.5682	0.993615	0.862607	0.586762
m.5120	694	19	24	22	18	16	16	-0.155	-0.4888	1.000000	0.845334	0.657785
m.5125	382	0	1	0	0	0	0	-0.386	-0.3590	1.000000	0.799127	0.739145
m.5128	376	3	3	1	0	0	0	-0.432	-0.4400	1.000000	0.831007	0.693068
m.5142	151	6	6	5	2	3	3	-0.646	-0.8776	0.655301	0.870328	0.226144
m.5146	126	4	4	4	2	2	2	-0.631	-0.8427	0.722548	0.873498	0.264046
m.5147	416	10	10	9	6	4	5	-0.367	-0.7652	0.849784	0.877403	0.356088
m.5148	167	1	0	0	1	0	0	-0.619	-0.5425	0.997605	0.857777	0.611599
m.5150	488	2	1	1	1	0	1	-0.365	-0.3397	1.000000	0.789714	0.748117
m.5161	451	8	6	5	3	4	4	-0.379	-0.6222	0.977048	0.870503	0.529287
m.5163	1400	1	0	0	0	0	0	-0.567	-0.5425	0.997605	0.857777	0.611599
m.5172	212	1	0	1	0	1	1	-0.361	-0.3543	1.000000	0.796906	0.741395
m.5182	409	9	9	10	11	10	10	0.195	0.4523	0.127518	0.037752	0.799907
m.5185	122	0	0	2	0	0	0	-0.777	-0.8175	0.767806	0.875278	0.292994
m.5186	242	34	32	32	36	37	33	0.154	0.6621	0.024030	0.006430	0.783001
m.5189	253	2	0	0	0	1	1	-0.450	-0.4485	1.000000	0.833735	0.687359
m.519	515	15	13	10	7	7	5	-0.220	-0.4874	1.000000	0.844966	0.658884
m.5191	2106	6	6	4	1	2	1	-1.178	-1.3661	0.032996	0.804200	0.007086
m.5196	113	0	1	1	0	0	0	-0.457	-0.4289	1.000000	0.827284	0.700258
m.5199	639	2	2	3	1	1	2	-0.952	-1.0019	0.404853	0.854296	0.117574
m.5203	1963	1	1	1	0	0	0	-0.521	-0.5060	1.000000	0.849673	0.643849
m.5216	1018	1	1	2	0	0	0	-0.731	-0.7870	0.817774	0.876790	0.329406
m.523	663	2	1	1	1	1	0	-0.373	-0.3659	1.000000	0.802306	0.735764
m.5250	227	7	5	7	2	2	1	-1.060	-1.5427	0.006024	0.789717	0.001109
m.5253	335	23	26	29	19	15	19	-0.372	-1.3062	0.054891	0.810755	0.012322
m.5256	138	4	4	4	4	4	3	0.082	0.1265	0.744753	0.276520	0.828084
m.5266	746	3	1	0	0	0	1	-0.585	-0.5518	0.996392	0.859607	0.602811
m.5270	380	7	4	6	1	2	2	-1.367	-1.6317	0.002258	0.784714	0.000381
