Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.308	201	0	19	7	22	11	7	1.138	2.7615	0.000000	0.000000	0.483969
m.3082	374	0	1	0	0	1	0	-0.295	-0.2716	1.000000	0.379274	0.787797
m.3088	506	8	4	2	4	6	0	0.616	0.8354	0.012396	0.000885	0.714260
m.3090	880	17	17	15	13	18	13	-0.080	-0.1994	1.000000	0.345321	0.824140
m.30917	239	3	5	2	3	5	1	0.137	0.1657	0.879679	0.125864	0.894694
m.30927	172	31	48	29	46	38	26	0.529	2.2261	0.000000	0.000000	0.503498
m.30955	229	23	29	17	21	28	17	0.233	0.6701	0.059731	0.004427	0.768644
m.30956	124	0	1	0	0	1	1	-0.087	-0.0880	1.000000	0.282419	0.862011
m.30965	169	11	10	8	10	18	4	0.295	0.6513	0.070081	0.005231	0.775101
m.30968	150	8	9	5	10	12	4	0.673	1.2685	0.000061	0.000004	0.606622
m.30969	340	1	1	0	1	0	0	-0.156	-0.1580	1.000000	0.323286	0.840410
m.30980	429	13	10	7	7	14	3	0.016	0.0327	0.987364	0.205849	0.886078
m.3100	352	8	10	4	5	3	4	0.299	0.4271	0.339052	0.029776	0.850074
m.31016	134	0	0	1	1	0	2	-0.172	-0.1672	1.000000	0.328333	0.837044
m.31093	201	3	2	1	3	4	1	0.885	1.0193	0.001596	0.000109	0.661673
m.31095	139	0	0	0	0	1	0	-0.205	-0.1940	1.000000	0.342548	0.826432
m.31110	276	0	0	0	1	0	2	-0.322	-0.3309	1.000000	0.402677	0.748542
m.31184	221	0	0	2	1	0	1	-0.650	-0.6906	0.758963	0.469820	0.316103
m.31187	410	0	0	0	1	0	1	-0.222	-0.2134	1.000000	0.352363	0.817942
m.3122	173	0	13	3	6	6	0	0.677	1.1055	0.000552	0.000037	0.640566
m.31247	245	0	1	0	0	0	3	-0.005	-0.0044	0.995814	0.229677	0.880262
m.3128	439	0	1	0	1	0	0	-0.133	-0.1209	1.000000	0.302130	0.852685
m.3130	1155	3	5	6	3	3	7	-0.567	-0.8874	0.382430	0.472798	0.113553
m.31300	423	10	13	5	18	12	5	1.342	2.5373	0.000000	0.000000	0.490450
m.31335	295	6	3	0	1	2	2	-0.109	-0.1027	1.000000	0.291325	0.858011
m.3140	708	0	0	0	0	1	0	-0.351	-0.3079	1.000000	0.394082	0.764904
m.31435	113	6	3	1	4	6	2	1.110	1.2917	0.000044	0.000003	0.602362
m.31437	438	9	11	9	11	13	6	0.214	0.5069	0.207635	0.016913	0.824688
m.31443	176	0	0	2	1	3	1	-0.459	-0.4514	1.000000	0.438225	0.635305
m.3153	509	13	14	14	17	9	12	0.276	0.7977	0.018186	0.001307	0.726181
m.31539	379	14	14	10	12	15	8	0.253	0.5879	0.116459	0.008968	0.797024
m.31542	149	3	4	2	3	5	0	0.401	0.4895	0.232652	0.019229	0.830448
m.31593	374	0	1	1	2	0	0	0.234	0.2454	0.738358	0.086719	0.889519
m.316	240	7	9	3	4	8	4	0.350	0.4965	0.222344	0.018268	0.828142
m.31603	496	6	7	5	2	5	1	-0.645	-0.9102	0.342746	0.472584	0.098108
m.31623	358	6	9	4	11	12	3	1.055	1.8979	0.000000	0.000000	0.525784
m.31625	195	2	1	1	3	2	2	0.781	0.8623	0.009354	0.000665	0.705969
m.31645	197	0	0	0	0	0	1	-0.082	-0.0744	1.000000	0.274054	0.865485
m.3167	409	2	0	0	1	0	1	-0.150	-0.1459	0.999998	0.316523	0.844635
m.31712	115	8	7	7	9	10	6	0.361	0.7580	0.026824	0.001941	0.739078
m.3172	280	5	8	6	5	11	4	-0.079	-0.1265	1.000000	0.305401	0.850958
m.31748	138	10	8	6	6	7	4	0.046	0.0845	0.962682	0.173200	0.891815
m.3177	109	2	0	0	0	4	0	-0.144	-0.1385	0.999979	0.312320	0.847111
m.31848	219	0	0	0	1	1	1	-0.162	-0.1533	1.000000	0.320676	0.842078
m.3187	131	0	0	0	3	0	1	0.630	0.7164	0.039602	0.002893	0.752920
m.31877	154	0	0	3	0	0	0	-0.833	-0.8477	0.455840	0.472998	0.144472
m.31932	104	3	3	1	0	3	0	-0.103	-0.0939	1.000000	0.286012	0.860437
m.31958	263	8	8	1	2	5	2	0.384	0.3790	0.437500	0.040703	0.863596
m.31989	241	22	27	15	26	21	20	0.566	1.7725	0.000000	0.000000	0.537254
m.32004	521	18	20	16	20	18	16	0.292	0.8816	0.007612	0.000539	0.700138
m.32045	172	0	2	1	1	0	0	-0.124	-0.1111	1.000000	0.296344	0.855606
m.32071	562	6	4	3	2	3	4	-0.265	-0.3365	1.000000	0.404678	0.744325
m.32074	263	0	1	2	0	0	0	-0.730	-0.7696	0.609098	0.472433	0.220535
m.32095	297	2	3	0	2	3	2	0.385	0.4206	0.351588	0.031100	0.851997
m.321	419	3	0	2	1	1	0	-0.679	-0.6698	0.794724	0.468659	0.343667
m.32107	309	6	8	5	5	8	4	0.054	0.0899	0.958999	0.169878	0.892246
m.32114	195	1	0	0	1	0	1	-0.364	-0.3478	1.000000	0.408608	0.735527
m.32194	430	3	0	3	0	1	1	-0.788	-0.8812	0.393570	0.472845	0.118040
m.3220	414	10	16	11	28	20	16	0.951	2.6688	0.000000	0.000000	0.486461
m.32200	195	4	0	0	0	0	0	-0.243	-0.2393	1.000000	0.364816	0.805444
m.3221	325	24	20	14	20	15	16	0.386	1.0806	0.000755	0.000051	0.646427
m.32224	134	0	0	0	2	1	1	0.292	0.3017	0.613389	0.064330	0.881026
m.32263	177	2	3	2	2	2	2	0.048	0.0547	0.979046	0.191842	0.888863
m.32275	204	3	1	1	3	4	2	0.811	0.9854	0.002380	0.000165	0.670608
m.32284	203	0	0	0	1	0	2	-0.157	-0.1480	0.999997	0.317707	0.843918
m.323	492	16	19	9	18	16	8	0.785	2.0220	0.000000	0.000000	0.516146
m.32319	119	3	5	1	2	4	0	0.383	0.4043	0.384137	0.034624	0.856696
m.32350	106	3	8	4	9	8	3	0.841	1.5211	0.000001	0.000000	0.566457
m.32357	153	7	9	6	5	8	2	-0.200	-0.3748	1.000000	0.417421	0.712886
m.32359	150	2	2	2	3	3	2	0.323	0.4111	0.370373	0.033117	0.854758
m.32372	367	6	5	6	4	2	9	-0.225	-0.3886	1.000000	0.421618	0.700397
m.32400	152	33	49	28	33	37	22	0.191	0.7566	0.027186	0.001968	0.739539
m.3241	263	4	0	4	0	2	0	-1.144	-1.3399	0.012197	0.466165	0.002200
m.32417	162	15	19	16	17	17	12	0.133	0.3912	0.411368	0.037676	0.860332
m.32424	125	0	0	0	0	1	0	-0.200	-0.1959	1.000000	0.343528	0.825631
m.32437	322	19	17	7	11	17	15	0.595	1.3081	0.000034	0.000002	0.599428
m.32472	518	3	5	2	2	7	0	0.088	0.1040	0.948247	0.161300	0.893216
m.32473	135	0	1	1	0	2	0	-0.123	-0.1197	1.000000	0.301426	0.853049
m.3249	378	0	0	0	0	0	1	-0.218	-0.2086	1.000000	0.349973	0.820109
m.32493	173	1	1	1	2	2	0	0.345	0.3262	0.556703	0.055975	0.876167
m.3251	282	1	1	2	1	3	2	-0.464	-0.4879	0.989873	0.446109	0.591394
m.32539	222	4	3	3	4	9	3	0.373	0.5391	0.166577	0.013239	0.813814
m.32541	130	0	1	0	0	0	0	-0.285	-0.2827	1.000000	0.383965	0.781158
m.3255	868	0	4	1	3	4	5	0.993	1.0722	0.000838	0.000056	0.648447
m.3257	309	0	1	1	1	0	0	-0.140	-0.1347	0.999978	0.310143	0.848351
m.32635	153	0	2	1	8	1	6	1.734	2.1535	0.000000	0.000000	0.507574
m.32645	340	3	6	1	4	3	3	0.951	1.1464	0.000325	0.000021	0.631345
m.3273	568	2	8	5	7	5	1	0.314	0.5697	0.133540	0.010397	0.803312
m.3276	306	8	7	9	12	14	10	0.262	0.5992	0.106757	0.008169	0.793112
m.32828	176	14	7	10	18	11	14	0.659	1.8068	0.000000	0.000000	0.533931
m.32831	225	19	18	11	15	16	9	0.351	0.8609	0.009493	0.000675	0.706396
m.32846	176	3	3	3	0	5	1	-0.697	-0.7413	0.664557	0.471785	0.252852
m.32852	395	0	4	2	1	0	2	-0.507	-0.5207	0.971416	0.452126	0.549087
m.33004	467	5	4	1	3	4	1	0.720	0.7958	0.018535	0.001332	0.726791
m.33026	112	21	19	11	21	19	11	0.648	1.6641	0.000000	0.000000	0.548748
m.33051	377	6	1	1	5	5	1	1.217	1.4673	0.000003	0.000000	0.573967
m.33059	120	1	4	1	3	1	3	0.781	0.8210	0.014373	0.001029	0.718774
m.33135	103	35	62	46	91	71	49	0.674	4.0271	0.000000	0.000000	0.466323
m.33136	368	3	4	2	8	10	2	1.287	1.8346	0.000000	0.000000	0.531343
m.33150	205	0	0	0	0	1	0	-0.087	-0.0762	1.000000	0.275167	0.865037
m.332	282	36	28	38	75	37	92	0.711	3.6929	0.000000	0.000000	0.468873
m.33203	178	0	0	0	0	2	0	-0.138	-0.1312	1.000000	0.308126	0.849475
m.33261	166	5	3	1	0	4	1	-0.114	-0.1102	1.000000	0.295809	0.855868
m.33265	255	0	0	2	0	0	0	-0.675	-0.6537	0.820864	0.467598	0.365488
m.33343	126	3	0	1	1	2	0	-0.109	-0.0982	1.000000	0.288615	0.859263
m.3341	135	4	0	1	1	3	0	-0.186	-0.1774	1.000000	0.333831	0.833150
m.33410	147	7	6	2	4	5	3	0.678	0.9484	0.003640	0.000254	0.680765
m.33455	109	4	9	6	7	9	4	0.193	0.3475	0.507740	0.049376	0.871421
m.3347	452	0	0	2	2	0	2	-0.061	-0.0690	1.000000	0.270702	0.866807
m.33471	155	0	1	0	2	2	0	0.437	0.4751	0.254895	0.021339	0.835136
m.33472	425	4	7	3	8	4	8	0.980	1.6065	0.000000	0.000000	0.555511
m.3348	683	0	0	0	0	0	1	-0.131	-0.1116	1.000000	0.296641	0.855460
m.33492	113	2	0	0	4	0	1	0.965	1.1146	0.000491	0.000032	0.638471
m.33497	112	3	2	3	2	4	1	-0.313	-0.4140	1.000000	0.428816	0.675724
m.33500	300	21	38	26	31	40	14	0.221	0.8208	0.014402	0.001031	0.718837
m.33503	162	6	11	4	11	13	5	1.083	1.8209	0.000000	0.000000	0.532607
m.33514	310	17	11	7	10	19	6	0.442	0.9451	0.003778	0.000264	0.681692
m.33520	102	0	0	1	1	0	2	-0.109	-0.1040	1.000000	0.292105	0.857645
m.3353	326	0	0	0	0	1	1	-0.201	-0.1935	1.000000	0.342290	0.826641
m.33573	158	1	2	2	0	4	1	-0.626	-0.6715	0.791903	0.468762	0.341386
m.33579	108	0	0	0	3	0	1	0.721	0.8731	0.008339	0.000592	0.702693
m.33585	222	6	11	4	7	11	4	0.544	0.8920	0.006803	0.000481	0.697037
m.33619	266	1	1	0	0	0	1	-0.151	-0.1394	0.999981	0.312834	0.846814
m.33735	105	1	0	0	3	2	0	0.755	0.8837	0.007442	0.000527	0.699509
m.3377	199	11	21	11	16	13	10	0.423	1.0940	0.000638	0.000043	0.643249
m.338	206	1	0	0	0	1	0	-0.287	-0.2722	1.000000	0.379532	0.787446
m.3381	122	2	2	1	2	1	2	0.344	0.3658	0.466507	0.044184	0.866986
m.33823	263	2	4	2	2	1	2	-0.144	-0.1732	1.000000	0.331580	0.834774
m.33827	165	0	2	1	0	0	0	-0.161	-0.1490	1.000000	0.318269	0.843574
m.33839	126	0	0	0	1	0	1	-0.276	-0.2567	1.000000	0.372754	0.796237
m.33846	162	0	0	0	0	1	0	-0.120	-0.1136	1.000000	0.297827	0.854873
m.33851	449	2	8	2	4	0	3	0.554	0.7220	0.037620	0.002744	0.751039
m.33873	140	0	0	0	0	0	1	-0.229	-0.2081	1.000000	0.349722	0.820332
m.33885	143	3	2	1	1	0	2	-0.058	-0.0567	0.999981	0.263009	0.869702
m.33899	140	5	3	1	3	3	2	0.927	1.0066	0.001856	0.000127	0.664978
m.33904	946	0	0	1	0	0	0	-0.469	-0.4406	1.000000	0.435649	0.647481
m.33912	110	3	1	0	1	0	0	-0.170	-0.1633	1.000000	0.326204	0.838487
m.3392	310	0	1	1	0	1	0	-0.280	-0.2594	1.000000	0.373955	0.794747
m.33958	343	0	0	0	1	0	2	-0.199	-0.2045	1.000000	0.347911	0.821925
m.3398	116	0	0	0	0	1	0	-0.308	-0.2906	1.000000	0.387216	0.776243
m.34056	168	8	8	5	8	7	5	0.559	0.9656	0.002992	0.000208	0.675991
m.3406	975	3	0	2	0	0	0	-0.699	-0.7092	0.725367	0.470674	0.292183
m.34074	300	18	6	7	10	9	9	0.454	0.9504	0.003558	0.000248	0.680206
m.3410	419	6	11	6	8	9	5	0.389	0.7804	0.021585	0.001555	0.731760
m.34124	301	3	0	2	4	2	0	0.599	0.7844	0.020752	0.001494	0.730465
m.3413	246	0	2	0	1	1	1	-0.267	-0.2395	1.000000	0.364909	0.805342
m.34157	102	7	24	16	27	20	15	0.561	1.7192	0.000000	0.000000	0.542712
m.34165	271	2	3	2	3	3	2	0.273	0.3464	0.510243	0.049702	0.871678
m.34189	296	18	23	10	21	19	12	0.824	2.0385	0.000000	0.000000	0.514982
m.342	284	6	17	10	13	14	10	0.324	0.7823	0.021185	0.001526	0.731144
m.3422	302	0	7	7	5	2	5	-0.219	-0.4065	1.000000	0.426761	0.683240
m.34230	432	0	1	2	0	4	1	-0.317	-0.3392	1.000000	0.405630	0.742258
m.3426	883	4	2	1	0	3	0	-0.230	-0.2097	1.000000	0.350523	0.819616
m.34300	263	1	1	0	1	0	1	-0.398	-0.3744	1.000000	0.417296	0.713239
m.34307	327	2	3	1	9	8	3	1.834	2.2164	0.000000	0.000000	0.504017
m.34320	345	9	25	9	6	20	2	-0.291	-0.5723	0.927727	0.459705	0.478787
m.34321	298	9	6	0	8	9	6	1.649	2.2162	0.000000	0.000000	0.504028
m.3433	518	1	0	0	0	0	0	-0.198	-0.1859	1.000000	0.338331	0.829770
m.34343	261	1	0	0	0	1	0	-0.254	-0.2383	1.000000	0.364349	0.805953
m.34366	163	0	0	0	0	0	1	-0.137	-0.1199	1.000000	0.301543	0.852989
m.34388	510	1	1	0	2	4	2	0.390	0.4367	0.321014	0.027904	0.847186
m.3442	136	0	0	1	1	1	1	-0.128	-0.1153	1.000000	0.298833	0.854370
m.34428	306	0	0	8	0	3	0	-1.646	-2.1076	0.000000	0.461872	0.000000
m.3444	334	6	6	3	3	5	2	0.136	0.1860	0.849040	0.115113	0.894149
m.34462	419	4	9	4	8	1	7	0.603	1.0580	0.000999	0.000067	0.651912
m.34493	172	2	8	5	14	7	5	1.035	2.0497	0.000000	0.000000	0.514207
m.34525	118	3	2	1	1	0	0	-0.222	-0.2098	1.000000	0.350573	0.819571
m.34604	140	7	10	7	14	2	3	0.704	1.5675	0.000001	0.000000	0.560368
m.34605	160	3	4	2	3	6	1	0.391	0.4848	0.239758	0.019898	0.831987
m.3462	8400	61	79	59	94	130	29	0.488	2.7130	0.000000	0.000000	0.485244
m.34626	203	3	2	1	1	2	1	-0.325	-0.2990	1.000000	0.390593	0.770838
m.3463	3039	30	22	21	26	50	12	0.242	0.8709	0.008537	0.000606	0.703358
m.34688	318	9	8	4	6	9	3	0.439	0.7026	0.044876	0.003291	0.757576
m.34690	147	2	0	1	0	3	0	-0.182	-0.1536	1.000000	0.320843	0.841973
m.347	455	55	57	56	73	50	57	0.304	1.8305	0.000000	0.000000	0.531719
m.34706	440	0	1	2	3	2	0	0.319	0.4022	0.388444	0.035099	0.857287
m.34742	173	0	1	0	1	2	0	-0.222	-0.2024	1.000000	0.346848	0.822843
m.34749	285	0	3	0	3	2	1	0.734	0.8059	0.016751	0.001202	0.723560
m.3477	1085	41	46	34	37	65	26	0.116	0.4920	0.228933	0.018881	0.829627
m.34772	240	4	4	3	4	7	3	0.284	0.3908	0.412214	0.037773	0.860441
m.34788	177	2	1	1	0	1	0	-0.141	-0.1330	1.000000	0.309165	0.848899
m.34789	370	5	5	3	3	8	1	0.004	0.0057	0.994102	0.223183	0.881983
m.348	295	8	10	9	15	20	19	0.578	1.3456	0.000020	0.000001	0.592953
m.34809	103	0	2	0	1	3	0	-0.080	-0.0754	1.000000	0.274673	0.865237
m.3487	164	0	0	0	2	0	0	0.349	0.3560	0.488464	0.046910	0.869400
m.34882	162	0	0	0	1	1	0	-0.202	-0.1926	1.000000	0.341824	0.827017
m.3494	2140	216	394	221	338	303	176	0.433	4.9477	0.000000	0.000000	0.463075
m.3499	474	3	4	2	2	3	2	0.112	0.1335	0.920013	0.143886	0.894497
m.34991	288	8	13	6	8	7	4	0.314	0.6258	0.086463	0.006527	0.783904
m.34993	434	0	0	0	0	1	0	-0.296	-0.2634	1.000000	0.375718	0.792508
m.34996	174	2	3	3	2	4	2	-0.360	-0.4598	0.999999	0.440152	0.625552
m.3501	191	3	0	2	2	3	1	0.091	0.1046	0.947751	0.160938	0.893252
m.35012	113	0	0	0	2	0	1	0.278	0.2804	0.662046	0.072274	0.884692
m.35071	140	2	4	3	5	3	3	0.534	0.7817	0.021311	0.001535	0.731339
m.35136	334	5	4	3	7	7	5	0.919	1.4419	0.000004	0.000000	0.577692
m.35147	172	1	6	3	1	8	0	-0.790	-0.8998	0.360593	0.472689	0.104949
m.35210	516	0	0	2	0	0	0	-0.705	-0.7119	0.720358	0.470785	0.288776
m.3526	763	0	0	0	1	1	0	-0.034	-0.0312	0.998773	0.246852	0.875200
m.3530	1232	0	0	0	0	3	0	0.028	0.0251	0.989609	0.210719	0.885000
m.35307	214	1	0	0	0	0	0	-0.255	-0.2325	1.000000	0.361620	0.808861
m.35322	108	2	1	1	2	2	0	0.367	0.3958	0.401703	0.036581	0.859070
m.35335	197	1	2	2	0	2	2	-0.463	-0.4838	0.991718	0.445287	0.596508
m.3535	553	1	5	5	7	4	2	0.357	0.6556	0.067590	0.005037	0.773622
m.35429	187	0	2	2	5	1	3	0.823	1.1169	0.000477	0.000032	0.637946
m.3543	203	3	26	2	6	13	1	1.185	1.5170	0.000001	0.000000	0.567012
m.35438	157	0	0	1	1	3	1	-0.143	-0.1380	0.999988	0.312034	0.847275
m.3547	337	3	6	4	5	7	3	0.369	0.5852	0.118878	0.009169	0.797958
m.355	256	45	67	42	77	57	42	0.624	3.0513	0.000000	0.000000	0.477455
m.35511	123	3	3	2	2	3	2	-0.025	-0.0287	0.998580	0.245256	0.875703
m.35564	204	6	6	5	3	6	2	-0.346	-0.4852	0.991096	0.445569	0.594766
m.35589	142	0	2	0	1	0	1	-0.150	-0.1427	0.999979	0.314712	0.845716
m.35648	145	0	0	0	0	0	1	-0.257	-0.2529	1.000000	0.371050	0.798306
m.3565	211	0	0	1	0	0	0	-0.208	-0.1992	1.000000	0.345219	0.824225
m.3569	156	1	1	0	0	0	0	-0.366	-0.3146	1.000000	0.396648	0.760293
m.357	733	6	6	2	2	6	4	-0.024	-0.0263	0.998378	0.243722	0.876179
m.3586	360	3	1	2	2	3	2	-0.011	-0.0120	0.996875	0.234560	0.878900
m.35893	316	3	4	2	2	3	1	-0.082	-0.0982	1.000000	0.288615	0.859263
m.35895	213	10	3	3	4	3	3	0.280	0.4159	0.360815	0.032085	0.853371
m.35910	178	0	0	0	0	2	0	0.057	0.0546	0.979090	0.191905	0.888851
m.35911	133	12	8	6	11	11	5	0.657	1.3740	0.000013	0.000001	0.588255
m.35954	196	0	0	0	1	2	1	-0.125	-0.1171	1.000000	0.299895	0.853833
m.35966	105	0	4	0	0	2	0	-0.236	-0.2251	1.000000	0.358082	0.812468
m.35994	269	1	0	0	0	0	0	-0.189	-0.1825	1.000000	0.336540	0.831137
m.36003	135	9	8	5	6	10	3	0.269	0.4742	0.256332	0.021477	0.835427
m.36021	202	0	0	8	0	0	0	-1.639	-2.0656	0.000000	0.461955	0.000000
m.36024	385	0	0	0	2	0	2	0.654	0.7410	0.031524	0.002289	0.744697
m.36043	110	7	8	4	7	8	5	0.590	0.9989	0.002032	0.000140	0.667007
m.36049	334	20	29	16	39	13	21	0.908	3.0777	0.000000	0.000000	0.476949
m.3610	348	1	0	0	1	2	1	-0.170	-0.1691	1.000000	0.329365	0.836332
m.36158	113	13	15	10	17	15	8	0.626	1.5956	0.000000	0.000000	0.556845
m.3619	642	0	0	0	1	1	0	-0.247	-0.2180	1.000000	0.354630	0.815822
m.362	112	0	1	0	0	2	2	-0.086	-0.0869	1.000000	0.281747	0.862299
m.3621	404	2	1	2	2	2	1	-0.044	-0.0509	0.999805	0.259356	0.871012
m.36229	183	0	0	0	2	2	1	0.312	0.3233	0.563411	0.056921	0.876777
m.36235	154	1	1	1	7	0	0	1.400	1.8689	0.000000	0.000000	0.528274
m.3627	290	7	4	0	10	4	1	1.797	2.6226	0.000000	0.000000	0.487794
m.36293	247	7	7	3	6	7	6	0.716	1.0107	0.001768	0.000121	0.663905
m.36338	299	0	0	1	0	0	0	-0.284	-0.2753	1.000000	0.380854	0.785618
m.36358	231	2	1	0	0	1	1	-0.362	-0.3737	1.000000	0.417078	0.713855
m.36366	100	5	2	2	1	5	0	-0.476	-0.5269	0.967132	0.453155	0.540843
m.36412	362	3	5	3	6	6	2	0.621	0.9838	0.002425	0.000168	0.671038
m.36423	114	3	2	2	2	4	0	-0.137	-0.1630	1.000000	0.326039	0.838597
m.365	460	31	23	26	32	29	16	0.272	1.0803	0.000758	0.000051	0.646499
m.36655	249	4	6	6	11	4	2	0.602	1.2697	0.000060	0.000004	0.606398
m.36657	206	13	19	4	9	10	4	0.856	1.4982	0.000002	0.000000	0.569593
m.36658	156	10	10	7	18	15	13	0.943	2.0369	0.000000	0.000000	0.515094
m.36659	126	0	0	0	1	0	0	-0.152	-0.1449	0.999998	0.315958	0.844975
m.3666	213	43	79	36	75	55	31	0.775	4.0915	0.000000	0.000000	0.465929
m.3671	523	2	1	0	0	1	0	-0.253	-0.2413	1.000000	0.365746	0.804420
m.36731	170	16	17	14	10	15	4	-0.257	-0.6348	0.849606	0.466158	0.391512
m.3675	482	3	4	4	5	3	0	0.202	0.3292	0.549764	0.055009	0.875527
m.3689	731	7	9	8	13	14	10	0.512	1.1477	0.000320	0.000021	0.631060
m.3691	708	0	0	1	0	3	0	-0.220	-0.1826	1.000000	0.336593	0.831097
m.37006	248	0	0	0	0	1	0	-0.201	-0.1884	1.000000	0.339640	0.828752
m.37188	283	3	3	5	0	5	0	-1.066	-1.2785	0.022802	0.466933	0.004247
m.3719	533	2	0	0	0	0	0	-0.283	-0.2550	1.000000	0.371994	0.797167
m.3723	105	3	5	5	7	6	4	0.454	0.8163	0.015078	0.001080	0.720258
m.3733	331	0	0	1	0	0	2	-0.085	-0.0803	1.000000	0.277697	0.864003
m.37396	133	3	0	2	1	2	1	-0.485	-0.4922	0.987831	0.446954	0.585986
m.37430	123	0	1	1	1	2	1	-0.142	-0.1417	0.999992	0.314144	0.846050
m.3747	251	2	0	0	0	0	0	-0.179	-0.1762	1.000000	0.333190	0.833617
m.3754	202	0	4	0	0	2	0	-0.371	-0.3292	1.000000	0.402062	0.749803
m.37557	428	0	0	0	1	4	0	0.051	0.0491	0.981439	0.195392	0.888202
m.37594	113	1	0	0	0	1	0	-0.283	-0.2611	1.000000	0.374706	0.793800
m.3760	164	3	5	3	7	4	5	0.802	1.1540	0.000295	0.000019	0.629685
m.37637	179	17	17	15	13	24	17	-0.157	-0.4453	1.000000	0.436784	0.642233
m.37732	163	9	9	4	11	8	3	1.005	1.8448	0.000000	0.000000	0.530416
m.3774	882	4	3	2	3	3	2	0.361	0.4679	0.266541	0.022463	0.837449
m.37749	348	0	0	1	0	0	0	-0.238	-0.2104	1.000000	0.350872	0.819302
m.37753	190	0	0	1	0	1	0	-0.251	-0.2483	1.000000	0.368965	0.800767
m.3779	703	0	0	0	1	0	1	-0.063	-0.0582	1.000000	0.263951	0.869358
m.37798	118	1	5	3	2	5	3	-0.252	-0.3126	1.000000	0.395888	0.761683
m.378	200	30	36	20	39	34	20	0.703	2.6849	0.000000	0.000000	0.486011
m.37833	126	22	18	12	25	22	11	0.747	2.2392	0.000000	0.000000	0.502810
m.37859	172	5	4	4	2	4	1	-0.563	-0.7549	0.638061	0.472132	0.237028
m.3788	369	0	0	0	2	0	1	0.382	0.3879	0.418367	0.038477	0.861227
m.37922	139	5	9	7	12	10	7	0.541	1.0998	0.000593	0.000039	0.641891
m.37930	119	6	6	4	5	1	0	0.230	0.3657	0.466729	0.044211	0.867011
m.37938	177	0	2	0	1	3	0	-0.117	-0.1084	1.000000	0.294737	0.856389
m.3794	222	0	2	0	1	2	0	-0.098	-0.0974	1.000000	0.288132	0.859483
m.37941	99	3	0	0	0	1	1	-0.320	-0.3059	1.000000	0.393306	0.766256
m.37962	437	11	6	4	9	9	8	0.854	1.5196	0.000001	0.000000	0.566660
m.37963	226	8	0	3	3	9	1	0.144	0.2090	0.809660	0.103558	0.892895
m.38016	118	2	1	0	0	1	0	-0.066	-0.0640	1.000000	0.267584	0.868003
m.38017	121	8	8	5	0	5	5	-1.021	-1.3760	0.008272	0.465753	0.001470
m.38026	211	0	0	1	0	0	0	-0.040	-0.0371	0.999167	0.250610	0.873988
m.38034	178	1	2	2	1	3	2	-0.407	-0.3840	1.000000	0.420242	0.704631
m.38035	133	2	0	1	1	3	2	0.027	0.0290	0.988493	0.208219	0.885560
m.38037	198	12	24	15	28	14	15	0.669	2.1135	0.000000	0.000000	0.510014
m.38038	462	5	10	6	10	6	9	0.536	1.1867	0.000190	0.000012	0.622735
m.38041	516	6	0	0	0	0	0	-0.289	-0.2831	1.000000	0.384131	0.780913
m.38073	190	6	12	5	7	9	7	0.393	0.7000	0.045935	0.003371	0.758456
m.3808	609	37	7	22	19	26	24	-0.129	-0.4022	1.000000	0.425556	0.687462
m.38166	122	0	4	0	0	3	2	0.029	0.0272	0.989022	0.209372	0.885304
m.3817	410	3	1	4	4	4	2	0.103	0.1645	0.881365	0.126515	0.894710
m.3819	199	0	0	0	0	1	0	-0.313	-0.2923	1.000000	0.387906	0.775164
m.38264	113	0	0	0	0	2	0	-0.112	-0.1104	1.000000	0.295928	0.855810
m.3827	229	6	4	1	1	4	4	0.261	0.2556	0.716759	0.082331	0.888270
m.38282	359	5	2	5	5	3	2	0.005	0.0087	0.993512	0.221254	0.882474
m.38312	216	0	0	0	0	1	1	-0.236	-0.2082	1.000000	0.349772	0.820288
m.38315	119	2	0	0	0	0	0	-0.132	-0.1285	1.000000	0.306563	0.850331
m.38320	204	4	3	2	6	4	4	1.132	1.5659	0.000001	0.000000	0.560573
m.3835	317	0	1	1	1	2	0	-0.234	-0.2069	1.000000	0.349120	0.820866
m.38375	116	0	2	0	0	0	0	-0.437	-0.3952	1.000000	0.423554	0.694199
m.38396	326	0	1	0	0	2	0	-0.078	-0.0748	1.000000	0.274301	0.865386
m.384	422	82	185	101	160	115	133	0.506	4.6696	0.000000	0.000000	0.463646
m.38400	158	3	3	2	3	3	2	0.400	0.4941	0.225842	0.018593	0.828935
m.38413	128	2	0	1	0	1	1	-0.145	-0.1469	0.999987	0.317087	0.844295
m.3844	610	102	157	94	147	146	96	0.497	3.8459	0.000000	0.000000	0.467607
m.38468	195	0	3	3	0	6	2	-0.743	-0.7876	0.573431	0.472706	0.201244
m.38478	153	1	1	3	1	2	1	-0.854	-0.9263	0.315992	0.472400	0.088179
m.38509	319	0	0	0	2	1	0	0.241	0.2481	0.732700	0.085543	0.889202
m.38525	104	4	7	4	4	4	3	0.007	0.0107	0.993102	0.219968	0.882797
m.38547	130	0	1	0	2	3	0	0.468	0.5049	0.210407	0.017167	0.825354
m.38555	178	0	0	0	1	0	0	-0.174	-0.1723	1.000000	0.331095	0.835119
m.38570	122	2	1	1	0	2	0	0.024	0.0235	0.990048	0.211745	0.884765
m.38571	236	1	0	0	2	1	0	0.418	0.4464	0.303390	0.026109	0.844213
